PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(88, 164)",2,"(0, 1)","[(88, 164), (156, 166)]"
"(156, 166)",2,"(0, 6)","[(88, 164), (90, 157)]"
"(206, 161)",2,"(0, 7)","[(88, 164), (63, 92)]"
"(165, 156)",2,"(1, 2)","[(156, 166), (206, 161)]"
"(157, 145)",2,"(2, 3)","[(206, 161), (165, 156)]"
"(150, 108)",2,"(2, 5)","[(206, 161), (150, 108)]"
"(90, 157)",2,"(5, 7)","[(150, 108), (63, 92)]"
"(63, 92)",2,"(6, 7)","[(90, 157), (63, 92)]"
,3,"(0, 1, 2)","[(88, 164), (156, 166), (206, 161)]"
,3,"(0, 1, 6)","[(88, 164), (156, 166), (90, 157)]"
,3,"(0, 6, 7)","[(88, 164), (90, 157), (63, 92)]"
,3,"(1, 2, 3)","[(156, 166), (206, 161), (165, 156)]"
,3,"(2, 3, 4)","[(206, 161), (165, 156), (157, 145)]"
,3,"(2, 3, 5)","[(206, 161), (165, 156), (150, 108)]"
,3,"(2, 4, 5)","[(206, 161), (157, 145), (150, 108)]"
,3,"(2, 5, 7)","[(206, 161), (150, 108), (63, 92)]"
,3,"(4, 5, 7)","[(157, 145), (150, 108), (63, 92)]"
,3,"(5, 6, 7)","[(150, 108), (90, 157), (63, 92)]"
,4,"(0, 1, 2, 3)","[(88, 164), (156, 166), (206, 161), (165, 156)]"
,4,"(0, 1, 2, 6)","[(88, 164), (156, 166), (206, 161), (90, 157)]"
,4,"(0, 1, 3, 6)","[(88, 164), (156, 166), (165, 156), (90, 157)]"
,4,"(0, 1, 6, 7)","[(88, 164), (156, 166), (90, 157), (63, 92)]"
,4,"(0, 5, 6, 7)","[(88, 164), (150, 108), (90, 157), (63, 92)]"
