PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(85, 196)",2,"(0, 1)","[(85, 196), (193, 146)]"
"(193, 146)",2,"(0, 4)","[(85, 196), (93, 179)]"
"(158, 137)",2,"(0, 7)","[(85, 196), (62, 59)]"
"(117, 150)",2,"(1, 2)","[(193, 146), (158, 137)]"
"(93, 179)",2,"(1, 7)","[(193, 146), (62, 59)]"
"(100, 135)",2,"(2, 7)","[(158, 137), (62, 59)]"
"(91, 143)",2,"(5, 7)","[(100, 135), (62, 59)]"
"(62, 59)",2,"(6, 7)","[(91, 143), (62, 59)]"
,3,"(0, 1, 2)","[(85, 196), (193, 146), (158, 137)]"
,3,"(0, 1, 4)","[(85, 196), (193, 146), (93, 179)]"
,3,"(0, 3, 4)","[(85, 196), (117, 150), (93, 179)]"
,3,"(0, 4, 6)","[(85, 196), (93, 179), (91, 143)]"
,3,"(0, 4, 7)","[(85, 196), (93, 179), (62, 59)]"
,3,"(0, 6, 7)","[(85, 196), (91, 143), (62, 59)]"
,3,"(1, 2, 3)","[(193, 146), (158, 137), (117, 150)]"
,3,"(1, 2, 7)","[(193, 146), (158, 137), (62, 59)]"
,3,"(2, 5, 7)","[(158, 137), (100, 135), (62, 59)]"
,3,"(5, 6, 7)","[(100, 135), (91, 143), (62, 59)]"
,4,"(0, 1, 2, 3)","[(85, 196), (193, 146), (158, 137), (117, 150)]"
,4,"(0, 1, 2, 4)","[(85, 196), (193, 146), (158, 137), (93, 179)]"
,4,"(0, 1, 3, 4)","[(85, 196), (193, 146), (117, 150), (93, 179)]"
,4,"(0, 3, 4, 6)","[(85, 196), (117, 150), (93, 179), (91, 143)]"
,4,"(0, 4, 5, 6)","[(85, 196), (93, 179), (100, 135), (91, 143)]"
,4,"(0, 4, 6, 7)","[(85, 196), (93, 179), (91, 143), (62, 59)]"
,4,"(0, 5, 6, 7)","[(85, 196), (100, 135), (91, 143), (62, 59)]"
