PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(20, 115)",2,"(0, 1)","[(20, 115), (30, 134)]"
"(30, 134)",2,"(0, 7)","[(20, 115), (235, 8)]"
"(144, 247)",2,"(1, 2)","[(30, 134), (144, 247)]"
"(76, 169)",2,"(2, 3)","[(144, 247), (76, 169)]"
"(102, 178)",2,"(2, 6)","[(144, 247), (151, 202)]"
"(90, 165)",2,"(2, 7)","[(144, 247), (235, 8)]"
"(151, 202)",2,"(6, 7)","[(151, 202), (235, 8)]"
"(235, 8)",3,"(0, 1, 2)","[(20, 115), (30, 134), (144, 247)]"
,3,"(0, 1, 3)","[(20, 115), (30, 134), (76, 169)]"
,3,"(0, 1, 7)","[(20, 115), (30, 134), (235, 8)]"
,3,"(0, 5, 7)","[(20, 115), (90, 165), (235, 8)]"
,3,"(0, 6, 7)","[(20, 115), (151, 202), (235, 8)]"
,3,"(1, 2, 3)","[(30, 134), (144, 247), (76, 169)]"
,3,"(2, 3, 4)","[(144, 247), (76, 169), (102, 178)]"
,3,"(2, 3, 6)","[(144, 247), (76, 169), (151, 202)]"
,3,"(2, 4, 6)","[(144, 247), (102, 178), (151, 202)]"
,3,"(2, 6, 7)","[(144, 247), (151, 202), (235, 8)]"
,3,"(4, 6, 7)","[(102, 178), (151, 202), (235, 8)]"
,3,"(5, 6, 7)","[(90, 165), (151, 202), (235, 8)]"
,4,"(0, 1, 2, 3)","[(20, 115), (30, 134), (144, 247), (76, 169)]"
,4,"(0, 1, 3, 5)","[(20, 115), (30, 134), (76, 169), (90, 165)]"
,4,"(0, 1, 3, 7)","[(20, 115), (30, 134), (76, 169), (235, 8)]"
,4,"(0, 1, 5, 7)","[(20, 115), (30, 134), (90, 165), (235, 8)]"
,4,"(0, 5, 6, 7)","[(20, 115), (90, 165), (151, 202), (235, 8)]"
