PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(237, 246)",2,"(0, 1)","[(237, 246), (202, 13)]"
"(202, 13)",2,"(0, 4)","[(237, 246), (185, 208)]"
"(146, 149)",2,"(0, 6)","[(237, 246), (163, 226)]"
"(157, 175)",2,"(0, 7)","[(237, 246), (19, 229)]"
"(185, 208)",2,"(1, 2)","[(202, 13), (146, 149)]"
"(95, 171)",2,"(1, 5)","[(202, 13), (95, 171)]"
"(163, 226)",2,"(1, 7)","[(202, 13), (19, 229)]"
"(19, 229)",2,"(5, 7)","[(95, 171), (19, 229)]"
,2,"(6, 7)","[(163, 226), (19, 229)]"
,3,"(0, 1, 2)","[(237, 246), (202, 13), (146, 149)]"
,3,"(0, 1, 4)","[(237, 246), (202, 13), (185, 208)]"
,3,"(0, 4, 6)","[(237, 246), (185, 208), (163, 226)]"
,3,"(0, 6, 7)","[(237, 246), (163, 226), (19, 229)]"
,3,"(1, 2, 3)","[(202, 13), (146, 149), (157, 175)]"
,3,"(1, 2, 5)","[(202, 13), (146, 149), (95, 171)]"
,3,"(1, 5, 7)","[(202, 13), (95, 171), (19, 229)]"
,3,"(2, 5, 7)","[(146, 149), (95, 171), (19, 229)]"
,3,"(5, 6, 7)","[(95, 171), (163, 226), (19, 229)]"
,4,"(0, 1, 2, 3)","[(237, 246), (202, 13), (146, 149), (157, 175)]"
,4,"(0, 1, 2, 4)","[(237, 246), (202, 13), (146, 149), (185, 208)]"
,4,"(0, 1, 3, 4)","[(237, 246), (202, 13), (157, 175), (185, 208)]"
,4,"(0, 1, 4, 6)","[(237, 246), (202, 13), (185, 208), (163, 226)]"
,4,"(0, 3, 4, 6)","[(237, 246), (157, 175), (185, 208), (163, 226)]"
,4,"(0, 4, 6, 7)","[(237, 246), (185, 208), (163, 226), (19, 229)]"
,4,"(0, 5, 6, 7)","[(237, 246), (95, 171), (163, 226), (19, 229)]"
