PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(86, 7)",2,"(0, 1)","[(86, 7), (19, 106)]"
"(19, 106)",2,"(0, 7)","[(86, 7), (237, 101)]"
"(62, 248)",2,"(1, 2)","[(19, 106), (62, 248)]"
"(73, 217)",2,"(2, 3)","[(62, 248), (73, 217)]"
"(93, 178)",2,"(2, 7)","[(62, 248), (237, 101)]"
"(94, 132)",2,"(6, 7)","[(101, 191), (237, 101)]"
"(101, 191)",3,"(0, 1, 2)","[(86, 7), (19, 106), (62, 248)]"
"(237, 101)",3,"(0, 1, 5)","[(86, 7), (19, 106), (94, 132)]"
,3,"(0, 1, 7)","[(86, 7), (19, 106), (237, 101)]"
,3,"(0, 5, 7)","[(86, 7), (94, 132), (237, 101)]"
,3,"(0, 6, 7)","[(86, 7), (101, 191), (237, 101)]"
,3,"(1, 2, 3)","[(19, 106), (62, 248), (73, 217)]"
,3,"(2, 3, 6)","[(62, 248), (73, 217), (101, 191)]"
,3,"(2, 3, 7)","[(62, 248), (73, 217), (237, 101)]"
,3,"(2, 6, 7)","[(62, 248), (101, 191), (237, 101)]"
,3,"(4, 6, 7)","[(93, 178), (101, 191), (237, 101)]"
,3,"(5, 6, 7)","[(94, 132), (101, 191), (237, 101)]"
,4,"(0, 1, 2, 3)","[(86, 7), (19, 106), (62, 248), (73, 217)]"
,4,"(0, 1, 2, 5)","[(86, 7), (19, 106), (62, 248), (94, 132)]"
,4,"(0, 1, 3, 5)","[(86, 7), (19, 106), (73, 217), (94, 132)]"
,4,"(0, 1, 4, 5)","[(86, 7), (19, 106), (93, 178), (94, 132)]"
,4,"(0, 1, 5, 7)","[(86, 7), (19, 106), (94, 132), (237, 101)]"
,4,"(0, 4, 5, 7)","[(86, 7), (93, 178), (94, 132), (237, 101)]"
,4,"(0, 5, 6, 7)","[(86, 7), (94, 132), (101, 191), (237, 101)]"
