PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(217, 252)",2,"(0, 1)","[(217, 252), (239, 3)]"
"(239, 3)",2,"(0, 5)","[(217, 252), (174, 193)]"
"(126, 81)",2,"(0, 7)","[(217, 252), (17, 147)]"
"(176, 180)",2,"(1, 2)","[(239, 3), (126, 81)]"
"(164, 164)",2,"(1, 7)","[(239, 3), (17, 147)]"
"(174, 193)",2,"(2, 7)","[(126, 81), (17, 147)]"
"(101, 107)",2,"(6, 7)","[(101, 107), (17, 147)]"
"(17, 147)",3,"(0, 1, 2)","[(217, 252), (239, 3), (126, 81)]"
,3,"(0, 1, 3)","[(217, 252), (239, 3), (176, 180)]"
,3,"(0, 1, 5)","[(217, 252), (239, 3), (174, 193)]"
,3,"(0, 3, 5)","[(217, 252), (176, 180), (174, 193)]"
,3,"(0, 5, 7)","[(217, 252), (174, 193), (17, 147)]"
,3,"(0, 6, 7)","[(217, 252), (101, 107), (17, 147)]"
,3,"(1, 2, 3)","[(239, 3), (126, 81), (176, 180)]"
,3,"(1, 2, 4)","[(239, 3), (126, 81), (164, 164)]"
,3,"(1, 2, 6)","[(239, 3), (126, 81), (101, 107)]"
,3,"(1, 2, 7)","[(239, 3), (126, 81), (17, 147)]"
,3,"(2, 6, 7)","[(126, 81), (101, 107), (17, 147)]"
,3,"(5, 6, 7)","[(174, 193), (101, 107), (17, 147)]"
,4,"(0, 1, 2, 3)","[(217, 252), (239, 3), (126, 81), (176, 180)]"
,4,"(0, 1, 3, 4)","[(217, 252), (239, 3), (176, 180), (164, 164)]"
,4,"(0, 1, 3, 5)","[(217, 252), (239, 3), (176, 180), (174, 193)]"
,4,"(0, 3, 4, 5)","[(217, 252), (176, 180), (164, 164), (174, 193)]"
,4,"(0, 3, 5, 7)","[(217, 252), (176, 180), (174, 193), (17, 147)]"
,4,"(0, 5, 6, 7)","[(217, 252), (174, 193), (101, 107), (17, 147)]"
