PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(244, 177)",2,"(0, 1)","[(244, 177), (253, 152)]"
"(253, 152)",2,"(0, 7)","[(244, 177), (121, 224)]"
"(132, 32)",2,"(1, 2)","[(253, 152), (132, 32)]"
"(6, 77)",2,"(2, 3)","[(132, 32), (6, 77)]"
"(2, 101)",2,"(3, 4)","[(6, 77), (2, 101)]"
"(98, 146)",2,"(4, 7)","[(2, 101), (121, 224)]"
"(141, 200)",2,"(6, 7)","[(141, 200), (121, 224)]"
"(121, 224)",3,"(0, 1, 2)","[(244, 177), (253, 152), (132, 32)]"
,3,"(0, 1, 6)","[(244, 177), (253, 152), (141, 200)]"
,3,"(0, 1, 7)","[(244, 177), (253, 152), (121, 224)]"
,3,"(0, 6, 7)","[(244, 177), (141, 200), (121, 224)]"
,3,"(1, 2, 3)","[(253, 152), (132, 32), (6, 77)]"
,3,"(2, 3, 4)","[(132, 32), (6, 77), (2, 101)]"
,3,"(3, 4, 5)","[(6, 77), (2, 101), (98, 146)]"
,3,"(3, 4, 7)","[(6, 77), (2, 101), (121, 224)]"
,3,"(4, 6, 7)","[(2, 101), (141, 200), (121, 224)]"
,3,"(5, 6, 7)","[(98, 146), (141, 200), (121, 224)]"
,4,"(0, 1, 2, 3)","[(244, 177), (253, 152), (132, 32), (6, 77)]"
,4,"(0, 1, 2, 5)","[(244, 177), (253, 152), (132, 32), (98, 146)]"
,4,"(0, 1, 2, 6)","[(244, 177), (253, 152), (132, 32), (141, 200)]"
,4,"(0, 1, 6, 7)","[(244, 177), (253, 152), (141, 200), (121, 224)]"
,4,"(0, 5, 6, 7)","[(244, 177), (98, 146), (141, 200), (121, 224)]"
