PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(10, 169)",2,"(0, 1)","[(10, 169), (56, 253)]"
"(56, 253)",2,"(0, 7)","[(10, 169), (130, 20)]"
"(149, 241)",2,"(1, 2)","[(56, 253), (149, 241)]"
"(116, 210)",2,"(2, 3)","[(149, 241), (116, 210)]"
"(88, 193)",2,"(2, 6)","[(149, 241), (246, 35)]"
"(132, 133)",2,"(6, 7)","[(246, 35), (130, 20)]"
"(246, 35)",3,"(0, 1, 2)","[(10, 169), (56, 253), (149, 241)]"
"(130, 20)",3,"(0, 1, 4)","[(10, 169), (56, 253), (88, 193)]"
,3,"(0, 1, 7)","[(10, 169), (56, 253), (130, 20)]"
,3,"(0, 4, 7)","[(10, 169), (88, 193), (130, 20)]"
,3,"(0, 5, 7)","[(10, 169), (132, 133), (130, 20)]"
,3,"(0, 6, 7)","[(10, 169), (246, 35), (130, 20)]"
,3,"(1, 2, 3)","[(56, 253), (149, 241), (116, 210)]"
,3,"(2, 3, 6)","[(149, 241), (116, 210), (246, 35)]"
,3,"(2, 5, 6)","[(149, 241), (132, 133), (246, 35)]"
,3,"(2, 6, 7)","[(149, 241), (246, 35), (130, 20)]"
,3,"(5, 6, 7)","[(132, 133), (246, 35), (130, 20)]"
,4,"(0, 1, 2, 3)","[(10, 169), (56, 253), (149, 241), (116, 210)]"
,4,"(0, 1, 2, 4)","[(10, 169), (56, 253), (149, 241), (88, 193)]"
,4,"(0, 1, 3, 4)","[(10, 169), (56, 253), (116, 210), (88, 193)]"
,4,"(0, 1, 4, 7)","[(10, 169), (56, 253), (88, 193), (130, 20)]"
,4,"(0, 4, 5, 7)","[(10, 169), (88, 193), (132, 133), (130, 20)]"
,4,"(0, 5, 6, 7)","[(10, 169), (132, 133), (246, 35), (130, 20)]"
