PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(3, 96)",2,"(0, 1)","[(3, 96), (182, 252)]"
"(182, 252)",2,"(0, 3)","[(3, 96), (91, 137)]"
"(169, 201)",2,"(0, 6)","[(3, 96), (85, 95)]"
"(91, 137)",2,"(0, 7)","[(3, 96), (243, 3)]"
"(133, 138)",2,"(1, 2)","[(182, 252), (169, 201)]"
"(172, 129)",2,"(1, 7)","[(182, 252), (243, 3)]"
"(85, 95)",2,"(5, 7)","[(172, 129), (243, 3)]"
"(243, 3)",2,"(6, 7)","[(85, 95), (243, 3)]"
,3,"(0, 1, 2)","[(3, 96), (182, 252), (169, 201)]"
,3,"(0, 1, 3)","[(3, 96), (182, 252), (91, 137)]"
,3,"(0, 3, 6)","[(3, 96), (91, 137), (85, 95)]"
,3,"(0, 6, 7)","[(3, 96), (85, 95), (243, 3)]"
,3,"(1, 2, 3)","[(182, 252), (169, 201), (91, 137)]"
,3,"(1, 2, 4)","[(182, 252), (169, 201), (133, 138)]"
,3,"(1, 2, 5)","[(182, 252), (169, 201), (172, 129)]"
,3,"(1, 2, 7)","[(182, 252), (169, 201), (243, 3)]"
,3,"(1, 5, 7)","[(182, 252), (172, 129), (243, 3)]"
,3,"(2, 5, 7)","[(169, 201), (172, 129), (243, 3)]"
,3,"(4, 5, 7)","[(133, 138), (172, 129), (243, 3)]"
,3,"(5, 6, 7)","[(172, 129), (85, 95), (243, 3)]"
,4,"(0, 1, 2, 3)","[(3, 96), (182, 252), (169, 201), (91, 137)]"
,4,"(0, 1, 3, 6)","[(3, 96), (182, 252), (91, 137), (85, 95)]"
,4,"(0, 3, 4, 6)","[(3, 96), (91, 137), (133, 138), (85, 95)]"
,4,"(0, 3, 6, 7)","[(3, 96), (91, 137), (85, 95), (243, 3)]"
,4,"(0, 5, 6, 7)","[(3, 96), (172, 129), (85, 95), (243, 3)]"
