PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(192, 14)",2,"(0, 1)","[(192, 14), (10, 5)]"
"(10, 5)",2,"(0, 6)","[(192, 14), (220, 176)]"
"(6, 181)",2,"(0, 7)","[(192, 14), (250, 251)]"
"(88, 198)",2,"(1, 2)","[(10, 5), (6, 181)]"
"(105, 215)",2,"(2, 3)","[(6, 181), (88, 198)]"
"(124, 188)",2,"(2, 4)","[(6, 181), (105, 215)]"
"(220, 176)",2,"(4, 7)","[(105, 215), (250, 251)]"
"(250, 251)",2,"(6, 7)","[(220, 176), (250, 251)]"
,3,"(0, 1, 2)","[(192, 14), (10, 5), (6, 181)]"
,3,"(0, 1, 6)","[(192, 14), (10, 5), (220, 176)]"
,3,"(0, 6, 7)","[(192, 14), (220, 176), (250, 251)]"
,3,"(1, 2, 3)","[(10, 5), (6, 181), (88, 198)]"
,3,"(2, 3, 4)","[(6, 181), (88, 198), (105, 215)]"
,3,"(2, 4, 7)","[(6, 181), (105, 215), (250, 251)]"
,3,"(3, 4, 7)","[(88, 198), (105, 215), (250, 251)]"
,3,"(4, 6, 7)","[(105, 215), (220, 176), (250, 251)]"
,3,"(5, 6, 7)","[(124, 188), (220, 176), (250, 251)]"
,4,"(0, 1, 2, 3)","[(192, 14), (10, 5), (6, 181), (88, 198)]"
,4,"(0, 1, 2, 5)","[(192, 14), (10, 5), (6, 181), (124, 188)]"
,4,"(0, 1, 2, 6)","[(192, 14), (10, 5), (6, 181), (220, 176)]"
,4,"(0, 1, 5, 6)","[(192, 14), (10, 5), (124, 188), (220, 176)]"
,4,"(0, 1, 6, 7)","[(192, 14), (10, 5), (220, 176), (250, 251)]"
,4,"(0, 5, 6, 7)","[(192, 14), (124, 188), (220, 176), (250, 251)]"
