PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(4, 69)",2,"(0, 1)","[(4, 69), (49, 251)]"
"(49, 251)",2,"(0, 4)","[(4, 69), (93, 149)]"
"(139, 227)",2,"(0, 7)","[(4, 69), (223, 5)]"
"(163, 235)",2,"(1, 2)","[(49, 251), (139, 227)]"
"(93, 149)",2,"(1, 3)","[(49, 251), (163, 235)]"
"(131, 153)",2,"(2, 3)","[(139, 227), (163, 235)]"
"(155, 159)",2,"(3, 7)","[(163, 235), (223, 5)]"
"(223, 5)",2,"(6, 7)","[(155, 159), (223, 5)]"
,3,"(0, 1, 2)","[(4, 69), (49, 251), (139, 227)]"
,3,"(0, 1, 4)","[(4, 69), (49, 251), (93, 149)]"
,3,"(0, 4, 7)","[(4, 69), (93, 149), (223, 5)]"
,3,"(0, 5, 7)","[(4, 69), (131, 153), (223, 5)]"
,3,"(0, 6, 7)","[(4, 69), (155, 159), (223, 5)]"
,3,"(1, 2, 3)","[(49, 251), (139, 227), (163, 235)]"
,3,"(2, 3, 6)","[(139, 227), (163, 235), (155, 159)]"
,3,"(2, 3, 7)","[(139, 227), (163, 235), (223, 5)]"
,3,"(3, 6, 7)","[(163, 235), (155, 159), (223, 5)]"
,3,"(5, 6, 7)","[(131, 153), (155, 159), (223, 5)]"
,4,"(0, 1, 2, 3)","[(4, 69), (49, 251), (139, 227), (163, 235)]"
,4,"(0, 1, 2, 4)","[(4, 69), (49, 251), (139, 227), (93, 149)]"
,4,"(0, 1, 4, 5)","[(4, 69), (49, 251), (93, 149), (131, 153)]"
,4,"(0, 1, 4, 7)","[(4, 69), (49, 251), (93, 149), (223, 5)]"
,4,"(0, 4, 5, 7)","[(4, 69), (93, 149), (131, 153), (223, 5)]"
,4,"(0, 5, 6, 7)","[(4, 69), (131, 153), (155, 159), (223, 5)]"
