PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(5, 59)",2,"(0, 1)","[(5, 59), (116, 227)]"
"(116, 227)",2,"(0, 3)","[(5, 59), (87, 140)]"
"(115, 189)",2,"(0, 5)","[(5, 59), (83, 90)]"
"(87, 140)",2,"(0, 7)","[(5, 59), (251, 29)]"
"(150, 130)",2,"(1, 2)","[(116, 227), (115, 189)]"
"(83, 90)",2,"(1, 7)","[(116, 227), (251, 29)]"
"(154, 73)",2,"(4, 7)","[(150, 130), (251, 29)]"
"(251, 29)",2,"(6, 7)","[(154, 73), (251, 29)]"
,3,"(0, 1, 2)","[(5, 59), (116, 227), (115, 189)]"
,3,"(0, 1, 3)","[(5, 59), (116, 227), (87, 140)]"
,3,"(0, 3, 5)","[(5, 59), (87, 140), (83, 90)]"
,3,"(0, 5, 6)","[(5, 59), (83, 90), (154, 73)]"
,3,"(0, 5, 7)","[(5, 59), (83, 90), (251, 29)]"
,3,"(0, 6, 7)","[(5, 59), (154, 73), (251, 29)]"
,3,"(1, 2, 3)","[(116, 227), (115, 189), (87, 140)]"
,3,"(1, 2, 4)","[(116, 227), (115, 189), (150, 130)]"
,3,"(1, 2, 7)","[(116, 227), (115, 189), (251, 29)]"
,3,"(1, 4, 7)","[(116, 227), (150, 130), (251, 29)]"
,3,"(4, 6, 7)","[(150, 130), (154, 73), (251, 29)]"
,3,"(5, 6, 7)","[(83, 90), (154, 73), (251, 29)]"
,4,"(0, 1, 2, 3)","[(5, 59), (116, 227), (115, 189), (87, 140)]"
,4,"(0, 1, 3, 5)","[(5, 59), (116, 227), (87, 140), (83, 90)]"
,4,"(0, 2, 3, 5)","[(5, 59), (115, 189), (87, 140), (83, 90)]"
,4,"(0, 3, 5, 6)","[(5, 59), (87, 140), (83, 90), (154, 73)]"
,4,"(0, 5, 6, 7)","[(5, 59), (83, 90), (154, 73), (251, 29)]"
