PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(236, 168)",2,"(0, 1)","[(236, 168), (20, 31)]"
"(20, 31)",2,"(0, 6)","[(236, 168), (193, 184)]"
"(102, 188)",2,"(0, 7)","[(236, 168), (111, 225)]"
"(131, 189)",2,"(1, 2)","[(20, 31), (102, 188)]"
"(177, 182)",2,"(1, 7)","[(20, 31), (111, 225)]"
"(121, 200)",2,"(2, 7)","[(102, 188), (111, 225)]"
"(193, 184)",2,"(5, 7)","[(121, 200), (111, 225)]"
"(111, 225)",2,"(6, 7)","[(193, 184), (111, 225)]"
,3,"(0, 1, 2)","[(236, 168), (20, 31), (102, 188)]"
,3,"(0, 1, 4)","[(236, 168), (20, 31), (177, 182)]"
,3,"(0, 1, 6)","[(236, 168), (20, 31), (193, 184)]"
,3,"(0, 4, 6)","[(236, 168), (177, 182), (193, 184)]"
,3,"(0, 6, 7)","[(236, 168), (193, 184), (111, 225)]"
,3,"(1, 2, 3)","[(20, 31), (102, 188), (131, 189)]"
,3,"(1, 2, 5)","[(20, 31), (102, 188), (121, 200)]"
,3,"(1, 2, 7)","[(20, 31), (102, 188), (111, 225)]"
,3,"(2, 5, 7)","[(102, 188), (121, 200), (111, 225)]"
,3,"(3, 5, 7)","[(131, 189), (121, 200), (111, 225)]"
,3,"(5, 6, 7)","[(121, 200), (193, 184), (111, 225)]"
,4,"(0, 1, 2, 3)","[(236, 168), (20, 31), (102, 188), (131, 189)]"
,4,"(0, 1, 2, 4)","[(236, 168), (20, 31), (102, 188), (177, 182)]"
,4,"(0, 1, 4, 6)","[(236, 168), (20, 31), (177, 182), (193, 184)]"
,4,"(0, 3, 4, 6)","[(236, 168), (131, 189), (177, 182), (193, 184)]"
,4,"(0, 4, 6, 7)","[(236, 168), (177, 182), (193, 184), (111, 225)]"
,4,"(0, 5, 6, 7)","[(236, 168), (121, 200), (193, 184), (111, 225)]"
