PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 70)",2,"(0, 1)","[(6, 70), (101, 235)]"
"(101, 235)",2,"(0, 5)","[(6, 70), (46, 69)]"
"(174, 118)",2,"(0, 7)","[(6, 70), (250, 21)]"
"(108, 97)",2,"(1, 2)","[(101, 235), (174, 118)]"
"(58, 77)",2,"(1, 7)","[(101, 235), (250, 21)]"
"(46, 69)",2,"(2, 7)","[(174, 118), (250, 21)]"
"(199, 46)",2,"(6, 7)","[(199, 46), (250, 21)]"
"(250, 21)",3,"(0, 1, 2)","[(6, 70), (101, 235), (174, 118)]"
,3,"(0, 1, 3)","[(6, 70), (101, 235), (108, 97)]"
,3,"(0, 1, 4)","[(6, 70), (101, 235), (58, 77)]"
,3,"(0, 1, 5)","[(6, 70), (101, 235), (46, 69)]"
,3,"(0, 4, 5)","[(6, 70), (58, 77), (46, 69)]"
,3,"(0, 5, 7)","[(6, 70), (46, 69), (250, 21)]"
,3,"(0, 6, 7)","[(6, 70), (199, 46), (250, 21)]"
,3,"(1, 2, 3)","[(101, 235), (174, 118), (108, 97)]"
,3,"(1, 2, 7)","[(101, 235), (174, 118), (250, 21)]"
,3,"(2, 6, 7)","[(174, 118), (199, 46), (250, 21)]"
,3,"(5, 6, 7)","[(46, 69), (199, 46), (250, 21)]"
,4,"(0, 1, 2, 3)","[(6, 70), (101, 235), (174, 118), (108, 97)]"
,4,"(0, 1, 3, 4)","[(6, 70), (101, 235), (108, 97), (58, 77)]"
,4,"(0, 1, 4, 5)","[(6, 70), (101, 235), (58, 77), (46, 69)]"
,4,"(0, 3, 4, 5)","[(6, 70), (108, 97), (58, 77), (46, 69)]"
,4,"(0, 4, 5, 6)","[(6, 70), (58, 77), (46, 69), (199, 46)]"
,4,"(0, 4, 5, 7)","[(6, 70), (58, 77), (46, 69), (250, 21)]"
,4,"(0, 5, 6, 7)","[(6, 70), (46, 69), (199, 46), (250, 21)]"
