PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(127, 212)",2,"(0, 1)","[(127, 212), (222, 90)]"
"(222, 90)",2,"(0, 6)","[(127, 212), (62, 164)]"
"(53, 44)",2,"(0, 7)","[(127, 212), (34, 152)]"
"(50, 105)",2,"(1, 2)","[(222, 90), (53, 44)]"
"(56, 124)",2,"(2, 3)","[(53, 44), (50, 105)]"
"(33, 138)",2,"(2, 5)","[(53, 44), (33, 138)]"
"(62, 164)",2,"(5, 7)","[(33, 138), (34, 152)]"
"(34, 152)",2,"(6, 7)","[(62, 164), (34, 152)]"
,3,"(0, 1, 2)","[(127, 212), (222, 90), (53, 44)]"
,3,"(0, 1, 6)","[(127, 212), (222, 90), (62, 164)]"
,3,"(0, 6, 7)","[(127, 212), (62, 164), (34, 152)]"
,3,"(1, 2, 3)","[(222, 90), (53, 44), (50, 105)]"
,3,"(2, 3, 4)","[(53, 44), (50, 105), (56, 124)]"
,3,"(2, 3, 5)","[(53, 44), (50, 105), (33, 138)]"
,3,"(2, 5, 7)","[(53, 44), (33, 138), (34, 152)]"
,3,"(3, 5, 7)","[(50, 105), (33, 138), (34, 152)]"
,3,"(5, 6, 7)","[(33, 138), (62, 164), (34, 152)]"
,4,"(0, 1, 2, 3)","[(127, 212), (222, 90), (53, 44), (50, 105)]"
,4,"(0, 1, 2, 4)","[(127, 212), (222, 90), (53, 44), (56, 124)]"
,4,"(0, 1, 2, 6)","[(127, 212), (222, 90), (53, 44), (62, 164)]"
,4,"(0, 1, 4, 6)","[(127, 212), (222, 90), (56, 124), (62, 164)]"
,4,"(0, 1, 6, 7)","[(127, 212), (222, 90), (62, 164), (34, 152)]"
,4,"(0, 5, 6, 7)","[(127, 212), (33, 138), (62, 164), (34, 152)]"
