PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(4, 26)",2,"(0, 1)","[(4, 26), (156, 229)]"
"(156, 229)",2,"(0, 3)","[(4, 26), (95, 116)]"
"(150, 196)",2,"(0, 6)","[(4, 26), (71, 49)]"
"(95, 116)",2,"(0, 7)","[(4, 26), (252, 33)]"
"(178, 166)",2,"(1, 2)","[(156, 229), (150, 196)]"
"(103, 92)",2,"(1, 4)","[(156, 229), (178, 166)]"
"(71, 49)",2,"(1, 7)","[(156, 229), (252, 33)]"
"(252, 33)",2,"(4, 7)","[(178, 166), (252, 33)]"
,2,"(6, 7)","[(71, 49), (252, 33)]"
,3,"(0, 1, 2)","[(4, 26), (156, 229), (150, 196)]"
,3,"(0, 1, 3)","[(4, 26), (156, 229), (95, 116)]"
,3,"(0, 3, 6)","[(4, 26), (95, 116), (71, 49)]"
,3,"(0, 5, 6)","[(4, 26), (103, 92), (71, 49)]"
,3,"(0, 6, 7)","[(4, 26), (71, 49), (252, 33)]"
,3,"(1, 2, 3)","[(156, 229), (150, 196), (95, 116)]"
,3,"(1, 2, 4)","[(156, 229), (150, 196), (178, 166)]"
,3,"(1, 4, 7)","[(156, 229), (178, 166), (252, 33)]"
,3,"(2, 4, 7)","[(150, 196), (178, 166), (252, 33)]"
,3,"(4, 5, 7)","[(178, 166), (103, 92), (252, 33)]"
,3,"(4, 6, 7)","[(178, 166), (71, 49), (252, 33)]"
,3,"(5, 6, 7)","[(103, 92), (71, 49), (252, 33)]"
,4,"(0, 1, 2, 3)","[(4, 26), (156, 229), (150, 196), (95, 116)]"
,4,"(0, 1, 3, 6)","[(4, 26), (156, 229), (95, 116), (71, 49)]"
,4,"(0, 3, 5, 6)","[(4, 26), (95, 116), (103, 92), (71, 49)]"
,4,"(0, 5, 6, 7)","[(4, 26), (103, 92), (71, 49), (252, 33)]"
