PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(28, 47)",2,"(0, 1)","[(28, 47), (88, 114)]"
"(88, 114)",2,"(0, 7)","[(28, 47), (70, 36)]"
"(228, 226)",2,"(1, 2)","[(88, 114), (228, 226)]"
"(190, 166)",2,"(2, 3)","[(228, 226), (190, 166)]"
"(116, 105)",2,"(2, 6)","[(228, 226), (208, 30)]"
"(179, 41)",2,"(5, 6)","[(179, 41), (208, 30)]"
"(208, 30)",2,"(6, 7)","[(208, 30), (70, 36)]"
"(70, 36)",3,"(0, 1, 2)","[(28, 47), (88, 114), (228, 226)]"
,3,"(0, 1, 4)","[(28, 47), (88, 114), (116, 105)]"
,3,"(0, 1, 7)","[(28, 47), (88, 114), (70, 36)]"
,3,"(0, 5, 7)","[(28, 47), (179, 41), (70, 36)]"
,3,"(0, 6, 7)","[(28, 47), (208, 30), (70, 36)]"
,3,"(1, 2, 3)","[(88, 114), (228, 226), (190, 166)]"
,3,"(2, 3, 4)","[(228, 226), (190, 166), (116, 105)]"
,3,"(2, 3, 6)","[(228, 226), (190, 166), (208, 30)]"
,3,"(2, 5, 6)","[(228, 226), (179, 41), (208, 30)]"
,3,"(3, 5, 6)","[(190, 166), (179, 41), (208, 30)]"
,3,"(5, 6, 7)","[(179, 41), (208, 30), (70, 36)]"
,4,"(0, 1, 2, 3)","[(28, 47), (88, 114), (228, 226), (190, 166)]"
,4,"(0, 1, 2, 4)","[(28, 47), (88, 114), (228, 226), (116, 105)]"
,4,"(0, 1, 4, 7)","[(28, 47), (88, 114), (116, 105), (70, 36)]"
,4,"(0, 1, 5, 7)","[(28, 47), (88, 114), (179, 41), (70, 36)]"
,4,"(0, 5, 6, 7)","[(28, 47), (179, 41), (208, 30), (70, 36)]"
