PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(45, 235)",2,"(0, 1)","[(45, 235), (240, 83)]"
"(240, 83)",2,"(0, 3)","[(45, 235), (79, 175)]"
"(167, 78)",2,"(0, 7)","[(45, 235), (16, 20)]"
"(79, 175)",2,"(1, 2)","[(240, 83), (167, 78)]"
"(82, 157)",2,"(1, 7)","[(240, 83), (16, 20)]"
"(109, 90)",2,"(2, 7)","[(167, 78), (16, 20)]"
"(78, 142)",2,"(5, 7)","[(109, 90), (16, 20)]"
"(16, 20)",2,"(6, 7)","[(78, 142), (16, 20)]"
,3,"(0, 1, 2)","[(45, 235), (240, 83), (167, 78)]"
,3,"(0, 1, 3)","[(45, 235), (240, 83), (79, 175)]"
,3,"(0, 3, 4)","[(45, 235), (79, 175), (82, 157)]"
,3,"(0, 3, 7)","[(45, 235), (79, 175), (16, 20)]"
,3,"(0, 6, 7)","[(45, 235), (78, 142), (16, 20)]"
,3,"(1, 2, 3)","[(240, 83), (167, 78), (79, 175)]"
,3,"(1, 2, 5)","[(240, 83), (167, 78), (109, 90)]"
,3,"(1, 2, 7)","[(240, 83), (167, 78), (16, 20)]"
,3,"(2, 5, 7)","[(167, 78), (109, 90), (16, 20)]"
,3,"(5, 6, 7)","[(109, 90), (78, 142), (16, 20)]"
,4,"(0, 1, 2, 3)","[(45, 235), (240, 83), (167, 78), (79, 175)]"
,4,"(0, 1, 3, 4)","[(45, 235), (240, 83), (79, 175), (82, 157)]"
,4,"(0, 3, 4, 6)","[(45, 235), (79, 175), (82, 157), (78, 142)]"
,4,"(0, 3, 4, 7)","[(45, 235), (79, 175), (82, 157), (16, 20)]"
,4,"(0, 3, 6, 7)","[(45, 235), (79, 175), (78, 142), (16, 20)]"
,4,"(0, 4, 6, 7)","[(45, 235), (82, 157), (78, 142), (16, 20)]"
,4,"(0, 5, 6, 7)","[(45, 235), (109, 90), (78, 142), (16, 20)]"
