PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(3, 232)",2,"(0, 1)","[(3, 232), (253, 192)]"
"(253, 192)",2,"(0, 6)","[(3, 232), (7, 161)]"
"(200, 169)",2,"(0, 7)","[(3, 232), (6, 23)]"
"(151, 170)",2,"(1, 2)","[(253, 192), (200, 169)]"
"(133, 174)",2,"(1, 7)","[(253, 192), (6, 23)]"
"(47, 156)",2,"(2, 7)","[(200, 169), (6, 23)]"
"(7, 161)",2,"(5, 7)","[(47, 156), (6, 23)]"
"(6, 23)",2,"(6, 7)","[(7, 161), (6, 23)]"
,3,"(0, 1, 2)","[(3, 232), (253, 192), (200, 169)]"
,3,"(0, 1, 4)","[(3, 232), (253, 192), (133, 174)]"
,3,"(0, 1, 6)","[(3, 232), (253, 192), (7, 161)]"
,3,"(0, 4, 6)","[(3, 232), (133, 174), (7, 161)]"
,3,"(0, 5, 6)","[(3, 232), (47, 156), (7, 161)]"
,3,"(0, 6, 7)","[(3, 232), (7, 161), (6, 23)]"
,3,"(1, 2, 3)","[(253, 192), (200, 169), (151, 170)]"
,3,"(1, 2, 7)","[(253, 192), (200, 169), (6, 23)]"
,3,"(2, 3, 7)","[(200, 169), (151, 170), (6, 23)]"
,3,"(2, 5, 7)","[(200, 169), (47, 156), (6, 23)]"
,3,"(5, 6, 7)","[(47, 156), (7, 161), (6, 23)]"
,4,"(0, 1, 2, 3)","[(3, 232), (253, 192), (200, 169), (151, 170)]"
,4,"(0, 1, 2, 4)","[(3, 232), (253, 192), (200, 169), (133, 174)]"
,4,"(0, 1, 3, 4)","[(3, 232), (253, 192), (151, 170), (133, 174)]"
,4,"(0, 1, 4, 6)","[(3, 232), (253, 192), (133, 174), (7, 161)]"
,4,"(0, 4, 5, 6)","[(3, 232), (133, 174), (47, 156), (7, 161)]"
,4,"(0, 5, 6, 7)","[(3, 232), (47, 156), (7, 161), (6, 23)]"
