PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(245, 245)",2,"(0, 1)","[(245, 245), (47, 11)]"
"(47, 11)",2,"(0, 3)","[(245, 245), (115, 130)]"
"(57, 52)",2,"(0, 6)","[(245, 245), (130, 182)]"
"(115, 130)",2,"(0, 7)","[(245, 245), (10, 138)]"
"(42, 87)",2,"(1, 2)","[(47, 11), (57, 52)]"
"(60, 122)",2,"(1, 7)","[(47, 11), (10, 138)]"
"(130, 182)",2,"(4, 7)","[(42, 87), (10, 138)]"
"(10, 138)",2,"(5, 7)","[(60, 122), (10, 138)]"
,2,"(6, 7)","[(130, 182), (10, 138)]"
,3,"(0, 1, 2)","[(245, 245), (47, 11), (57, 52)]"
,3,"(0, 1, 3)","[(245, 245), (47, 11), (115, 130)]"
,3,"(0, 3, 6)","[(245, 245), (115, 130), (130, 182)]"
,3,"(0, 6, 7)","[(245, 245), (130, 182), (10, 138)]"
,3,"(1, 2, 3)","[(47, 11), (57, 52), (115, 130)]"
,3,"(1, 2, 4)","[(47, 11), (57, 52), (42, 87)]"
,3,"(1, 2, 7)","[(47, 11), (57, 52), (10, 138)]"
,3,"(1, 4, 7)","[(47, 11), (42, 87), (10, 138)]"
,3,"(4, 5, 7)","[(42, 87), (60, 122), (10, 138)]"
,3,"(5, 6, 7)","[(60, 122), (130, 182), (10, 138)]"
,4,"(0, 1, 2, 3)","[(245, 245), (47, 11), (57, 52), (115, 130)]"
,4,"(0, 1, 3, 6)","[(245, 245), (47, 11), (115, 130), (130, 182)]"
,4,"(0, 2, 3, 6)","[(245, 245), (57, 52), (115, 130), (130, 182)]"
,4,"(0, 3, 5, 6)","[(245, 245), (115, 130), (60, 122), (130, 182)]"
,4,"(0, 3, 6, 7)","[(245, 245), (115, 130), (130, 182), (10, 138)]"
,4,"(0, 5, 6, 7)","[(245, 245), (60, 122), (130, 182), (10, 138)]"
