PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(252, 89)",2,"(0, 1)","[(252, 89), (3, 65)]"
"(3, 65)",2,"(0, 4)","[(252, 89), (241, 92)]"
"(73, 80)",2,"(0, 7)","[(252, 89), (159, 191)]"
"(56, 90)",2,"(1, 2)","[(3, 65), (73, 80)]"
"(241, 92)",2,"(1, 3)","[(3, 65), (56, 90)]"
"(196, 118)",2,"(1, 7)","[(3, 65), (159, 191)]"
"(227, 105)",2,"(3, 7)","[(56, 90), (159, 191)]"
"(159, 191)",2,"(5, 7)","[(196, 118), (159, 191)]"
,2,"(6, 7)","[(227, 105), (159, 191)]"
,3,"(0, 1, 2)","[(252, 89), (3, 65), (73, 80)]"
,3,"(0, 1, 4)","[(252, 89), (3, 65), (241, 92)]"
,3,"(0, 4, 6)","[(252, 89), (241, 92), (227, 105)]"
,3,"(0, 4, 7)","[(252, 89), (241, 92), (159, 191)]"
,3,"(0, 6, 7)","[(252, 89), (227, 105), (159, 191)]"
,3,"(1, 2, 3)","[(3, 65), (73, 80), (56, 90)]"
,3,"(1, 3, 7)","[(3, 65), (56, 90), (159, 191)]"
,3,"(3, 5, 7)","[(56, 90), (196, 118), (159, 191)]"
,3,"(5, 6, 7)","[(196, 118), (227, 105), (159, 191)]"
,4,"(0, 1, 2, 3)","[(252, 89), (3, 65), (73, 80), (56, 90)]"
,4,"(0, 1, 2, 4)","[(252, 89), (3, 65), (73, 80), (241, 92)]"
,4,"(0, 1, 4, 6)","[(252, 89), (3, 65), (241, 92), (227, 105)]"
,4,"(0, 2, 4, 6)","[(252, 89), (73, 80), (241, 92), (227, 105)]"
,4,"(0, 4, 5, 6)","[(252, 89), (241, 92), (196, 118), (227, 105)]"
,4,"(0, 4, 6, 7)","[(252, 89), (241, 92), (227, 105), (159, 191)]"
,4,"(0, 5, 6, 7)","[(252, 89), (196, 118), (227, 105), (159, 191)]"
