PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(28, 31)",2,"(0, 1)","[(28, 31), (60, 115)]"
"(60, 115)",2,"(0, 6)","[(28, 31), (159, 42)]"
"(149, 233)",2,"(0, 7)","[(28, 31), (228, 23)]"
"(183, 130)",2,"(1, 2)","[(60, 115), (149, 233)]"
"(175, 120)",2,"(2, 3)","[(149, 233), (183, 130)]"
"(165, 87)",2,"(2, 7)","[(149, 233), (228, 23)]"
"(159, 42)",2,"(3, 7)","[(183, 130), (228, 23)]"
"(228, 23)",2,"(6, 7)","[(159, 42), (228, 23)]"
,3,"(0, 1, 2)","[(28, 31), (60, 115), (149, 233)]"
,3,"(0, 1, 6)","[(28, 31), (60, 115), (159, 42)]"
,3,"(0, 6, 7)","[(28, 31), (159, 42), (228, 23)]"
,3,"(1, 2, 3)","[(60, 115), (149, 233), (183, 130)]"
,3,"(2, 3, 4)","[(149, 233), (183, 130), (175, 120)]"
,3,"(2, 3, 7)","[(149, 233), (183, 130), (228, 23)]"
,3,"(3, 4, 7)","[(183, 130), (175, 120), (228, 23)]"
,3,"(3, 6, 7)","[(183, 130), (159, 42), (228, 23)]"
,3,"(5, 6, 7)","[(165, 87), (159, 42), (228, 23)]"
,4,"(0, 1, 2, 3)","[(28, 31), (60, 115), (149, 233), (183, 130)]"
,4,"(0, 1, 2, 4)","[(28, 31), (60, 115), (149, 233), (175, 120)]"
,4,"(0, 1, 2, 5)","[(28, 31), (60, 115), (149, 233), (165, 87)]"
,4,"(0, 1, 2, 6)","[(28, 31), (60, 115), (149, 233), (159, 42)]"
,4,"(0, 1, 5, 6)","[(28, 31), (60, 115), (165, 87), (159, 42)]"
,4,"(0, 1, 6, 7)","[(28, 31), (60, 115), (159, 42), (228, 23)]"
,4,"(0, 5, 6, 7)","[(28, 31), (165, 87), (159, 42), (228, 23)]"
