PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(225, 218)",2,"(0, 1)","[(225, 218), (168, 88)]"
"(168, 88)",2,"(0, 7)","[(225, 218), (110, 247)]"
"(31, 9)",2,"(1, 2)","[(168, 88), (31, 9)]"
"(119, 116)",2,"(2, 3)","[(31, 9), (119, 116)]"
"(117, 181)",2,"(2, 6)","[(31, 9), (104, 198)]"
"(120, 193)",2,"(2, 7)","[(31, 9), (110, 247)]"
"(104, 198)",2,"(6, 7)","[(104, 198), (110, 247)]"
"(110, 247)",3,"(0, 1, 2)","[(225, 218), (168, 88), (31, 9)]"
,3,"(0, 1, 3)","[(225, 218), (168, 88), (119, 116)]"
,3,"(0, 1, 5)","[(225, 218), (168, 88), (120, 193)]"
,3,"(0, 1, 7)","[(225, 218), (168, 88), (110, 247)]"
,3,"(0, 5, 7)","[(225, 218), (120, 193), (110, 247)]"
,3,"(0, 6, 7)","[(225, 218), (104, 198), (110, 247)]"
,3,"(1, 2, 3)","[(168, 88), (31, 9), (119, 116)]"
,3,"(2, 3, 6)","[(31, 9), (119, 116), (104, 198)]"
,3,"(2, 6, 7)","[(31, 9), (104, 198), (110, 247)]"
,3,"(5, 6, 7)","[(120, 193), (104, 198), (110, 247)]"
,4,"(0, 1, 2, 3)","[(225, 218), (168, 88), (31, 9), (119, 116)]"
,4,"(0, 1, 3, 4)","[(225, 218), (168, 88), (119, 116), (117, 181)]"
,4,"(0, 1, 3, 5)","[(225, 218), (168, 88), (119, 116), (120, 193)]"
,4,"(0, 1, 4, 5)","[(225, 218), (168, 88), (117, 181), (120, 193)]"
,4,"(0, 1, 5, 7)","[(225, 218), (168, 88), (120, 193), (110, 247)]"
,4,"(0, 4, 5, 7)","[(225, 218), (117, 181), (120, 193), (110, 247)]"
,4,"(0, 5, 6, 7)","[(225, 218), (120, 193), (104, 198), (110, 247)]"
