PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(25, 219)",2,"(0, 1)","[(25, 219), (231, 101)]"
"(231, 101)",2,"(0, 4)","[(25, 219), (78, 100)]"
"(105, 63)",2,"(0, 7)","[(25, 219), (56, 37)]"
"(102, 57)",2,"(1, 2)","[(231, 101), (105, 63)]"
"(78, 100)",2,"(1, 3)","[(231, 101), (102, 57)]"
"(75, 81)",2,"(1, 7)","[(231, 101), (56, 37)]"
"(79, 59)",2,"(3, 7)","[(102, 57), (56, 37)]"
"(56, 37)",2,"(6, 7)","[(79, 59), (56, 37)]"
,3,"(0, 1, 2)","[(25, 219), (231, 101), (105, 63)]"
,3,"(0, 1, 4)","[(25, 219), (231, 101), (78, 100)]"
,3,"(0, 4, 5)","[(25, 219), (78, 100), (75, 81)]"
,3,"(0, 4, 7)","[(25, 219), (78, 100), (56, 37)]"
,3,"(0, 5, 7)","[(25, 219), (75, 81), (56, 37)]"
,3,"(0, 6, 7)","[(25, 219), (79, 59), (56, 37)]"
,3,"(1, 2, 3)","[(231, 101), (105, 63), (102, 57)]"
,3,"(1, 3, 7)","[(231, 101), (102, 57), (56, 37)]"
,3,"(2, 3, 7)","[(105, 63), (102, 57), (56, 37)]"
,3,"(3, 6, 7)","[(102, 57), (79, 59), (56, 37)]"
,3,"(5, 6, 7)","[(75, 81), (79, 59), (56, 37)]"
,4,"(0, 1, 2, 3)","[(25, 219), (231, 101), (105, 63), (102, 57)]"
,4,"(0, 1, 2, 4)","[(25, 219), (231, 101), (105, 63), (78, 100)]"
,4,"(0, 1, 4, 5)","[(25, 219), (231, 101), (78, 100), (75, 81)]"
,4,"(0, 4, 5, 6)","[(25, 219), (78, 100), (75, 81), (79, 59)]"
,4,"(0, 4, 5, 7)","[(25, 219), (78, 100), (75, 81), (56, 37)]"
,4,"(0, 5, 6, 7)","[(25, 219), (75, 81), (79, 59), (56, 37)]"
