PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(8, 20)",2,"(0, 1)","[(8, 20), (176, 235)]"
"(176, 235)",2,"(0, 5)","[(8, 20), (166, 140)]"
"(193, 234)",2,"(0, 7)","[(8, 20), (248, 160)]"
"(198, 222)",2,"(1, 2)","[(176, 235), (193, 234)]"
"(223, 197)",2,"(2, 3)","[(193, 234), (198, 222)]"
"(166, 140)",2,"(2, 6)","[(193, 234), (249, 181)]"
"(249, 181)",2,"(4, 6)","[(223, 197), (249, 181)]"
"(248, 160)",2,"(6, 7)","[(249, 181), (248, 160)]"
,3,"(0, 1, 2)","[(8, 20), (176, 235), (193, 234)]"
,3,"(0, 1, 5)","[(8, 20), (176, 235), (166, 140)]"
,3,"(0, 5, 7)","[(8, 20), (166, 140), (248, 160)]"
,3,"(0, 6, 7)","[(8, 20), (249, 181), (248, 160)]"
,3,"(1, 2, 3)","[(176, 235), (193, 234), (198, 222)]"
,3,"(2, 3, 6)","[(193, 234), (198, 222), (249, 181)]"
,3,"(2, 4, 6)","[(193, 234), (223, 197), (249, 181)]"
,3,"(4, 6, 7)","[(223, 197), (249, 181), (248, 160)]"
,3,"(5, 6, 7)","[(166, 140), (249, 181), (248, 160)]"
,4,"(0, 1, 2, 3)","[(8, 20), (176, 235), (193, 234), (198, 222)]"
,4,"(0, 1, 2, 5)","[(8, 20), (176, 235), (193, 234), (166, 140)]"
,4,"(0, 1, 3, 5)","[(8, 20), (176, 235), (198, 222), (166, 140)]"
,4,"(0, 1, 5, 7)","[(8, 20), (176, 235), (166, 140), (248, 160)]"
,4,"(0, 4, 5, 7)","[(8, 20), (223, 197), (166, 140), (248, 160)]"
,4,"(0, 5, 6, 7)","[(8, 20), (166, 140), (249, 181), (248, 160)]"
