PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(61, 78)",2,"(0, 1)","[(61, 78), (166, 219)]"
"(166, 219)",2,"(0, 2)","[(61, 78), (110, 124)]"
"(110, 124)",2,"(0, 6)","[(61, 78), (122, 82)]"
"(159, 159)",2,"(0, 7)","[(61, 78), (194, 37)]"
"(143, 113)",2,"(1, 2)","[(166, 219), (110, 124)]"
"(123, 99)",2,"(1, 3)","[(166, 219), (159, 159)]"
"(122, 82)",2,"(1, 7)","[(166, 219), (194, 37)]"
"(194, 37)",2,"(3, 7)","[(159, 159), (194, 37)]"
,2,"(4, 7)","[(143, 113), (194, 37)]"
,2,"(6, 7)","[(122, 82), (194, 37)]"
,3,"(0, 1, 2)","[(61, 78), (166, 219), (110, 124)]"
,3,"(0, 2, 5)","[(61, 78), (110, 124), (123, 99)]"
,3,"(0, 2, 6)","[(61, 78), (110, 124), (122, 82)]"
,3,"(0, 5, 6)","[(61, 78), (123, 99), (122, 82)]"
,3,"(0, 6, 7)","[(61, 78), (122, 82), (194, 37)]"
,3,"(1, 2, 3)","[(166, 219), (110, 124), (159, 159)]"
,3,"(1, 3, 4)","[(166, 219), (159, 159), (143, 113)]"
,3,"(1, 3, 7)","[(166, 219), (159, 159), (194, 37)]"
,3,"(3, 4, 7)","[(159, 159), (143, 113), (194, 37)]"
,3,"(4, 6, 7)","[(143, 113), (122, 82), (194, 37)]"
,3,"(5, 6, 7)","[(123, 99), (122, 82), (194, 37)]"
,4,"(0, 1, 2, 3)","[(61, 78), (166, 219), (110, 124), (159, 159)]"
,4,"(0, 1, 2, 5)","[(61, 78), (166, 219), (110, 124), (123, 99)]"
,4,"(0, 2, 5, 6)","[(61, 78), (110, 124), (123, 99), (122, 82)]"
,4,"(0, 5, 6, 7)","[(61, 78), (123, 99), (122, 82), (194, 37)]"
