PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(57, 154)",2,"(0, 1)","[(57, 154), (150, 192)]"
"(150, 192)",2,"(0, 6)","[(57, 154), (53, 104)]"
"(243, 212)",2,"(0, 7)","[(57, 154), (13, 44)]"
"(160, 177)",2,"(1, 2)","[(150, 192), (243, 212)]"
"(133, 115)",2,"(2, 3)","[(243, 212), (160, 177)]"
"(92, 54)",2,"(2, 4)","[(243, 212), (133, 115)]"
"(53, 104)",2,"(2, 5)","[(243, 212), (92, 54)]"
"(13, 44)",2,"(4, 5)","[(133, 115), (92, 54)]"
,2,"(5, 7)","[(92, 54), (13, 44)]"
,2,"(6, 7)","[(53, 104), (13, 44)]"
,3,"(0, 1, 2)","[(57, 154), (150, 192), (243, 212)]"
,3,"(0, 1, 3)","[(57, 154), (150, 192), (160, 177)]"
,3,"(0, 1, 6)","[(57, 154), (150, 192), (53, 104)]"
,3,"(0, 6, 7)","[(57, 154), (53, 104), (13, 44)]"
,3,"(1, 2, 3)","[(150, 192), (243, 212), (160, 177)]"
,3,"(2, 3, 4)","[(243, 212), (160, 177), (133, 115)]"
,3,"(2, 4, 5)","[(243, 212), (133, 115), (92, 54)]"
,3,"(4, 5, 7)","[(133, 115), (92, 54), (13, 44)]"
,3,"(5, 6, 7)","[(92, 54), (53, 104), (13, 44)]"
,4,"(0, 1, 2, 3)","[(57, 154), (150, 192), (243, 212), (160, 177)]"
,4,"(0, 1, 3, 6)","[(57, 154), (150, 192), (160, 177), (53, 104)]"
,4,"(0, 1, 6, 7)","[(57, 154), (150, 192), (53, 104), (13, 44)]"
,4,"(0, 5, 6, 7)","[(57, 154), (92, 54), (53, 104), (13, 44)]"
