PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(93, 238)",2,"(0, 1)","[(93, 238), (193, 154)]"
"(193, 154)",2,"(0, 6)","[(93, 238), (63, 137)]"
"(253, 31)",2,"(0, 7)","[(93, 238), (2, 18)]"
"(176, 111)",2,"(1, 2)","[(193, 154), (253, 31)]"
"(121, 118)",2,"(2, 3)","[(253, 31), (176, 111)]"
"(66, 102)",2,"(2, 7)","[(253, 31), (2, 18)]"
"(63, 137)",2,"(5, 7)","[(66, 102), (2, 18)]"
"(2, 18)",2,"(6, 7)","[(63, 137), (2, 18)]"
,3,"(0, 1, 2)","[(93, 238), (193, 154), (253, 31)]"
,3,"(0, 1, 3)","[(93, 238), (193, 154), (176, 111)]"
,3,"(0, 1, 6)","[(93, 238), (193, 154), (63, 137)]"
,3,"(0, 5, 6)","[(93, 238), (66, 102), (63, 137)]"
,3,"(0, 6, 7)","[(93, 238), (63, 137), (2, 18)]"
,3,"(1, 2, 3)","[(193, 154), (253, 31), (176, 111)]"
,3,"(2, 3, 7)","[(253, 31), (176, 111), (2, 18)]"
,3,"(2, 5, 7)","[(253, 31), (66, 102), (2, 18)]"
,3,"(5, 6, 7)","[(66, 102), (63, 137), (2, 18)]"
,4,"(0, 1, 2, 3)","[(93, 238), (193, 154), (253, 31), (176, 111)]"
,4,"(0, 1, 3, 4)","[(93, 238), (193, 154), (176, 111), (121, 118)]"
,4,"(0, 1, 3, 6)","[(93, 238), (193, 154), (176, 111), (63, 137)]"
,4,"(0, 1, 4, 6)","[(93, 238), (193, 154), (121, 118), (63, 137)]"
,4,"(0, 1, 5, 6)","[(93, 238), (193, 154), (66, 102), (63, 137)]"
,4,"(0, 4, 5, 6)","[(93, 238), (121, 118), (66, 102), (63, 137)]"
,4,"(0, 5, 6, 7)","[(93, 238), (66, 102), (63, 137), (2, 18)]"
