PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(211, 180)",2,"(0, 1)","[(211, 180), (250, 31)]"
"(250, 31)",2,"(0, 7)","[(211, 180), (110, 225)]"
"(5, 103)",2,"(1, 2)","[(250, 31), (5, 103)]"
"(91, 143)",2,"(2, 3)","[(5, 103), (91, 143)]"
"(130, 170)",2,"(2, 5)","[(5, 103), (74, 171)]"
"(74, 171)",2,"(2, 7)","[(5, 103), (110, 225)]"
"(103, 183)",2,"(5, 7)","[(74, 171), (110, 225)]"
"(110, 225)",2,"(6, 7)","[(103, 183), (110, 225)]"
,3,"(0, 1, 2)","[(211, 180), (250, 31), (5, 103)]"
,3,"(0, 1, 3)","[(211, 180), (250, 31), (91, 143)]"
,3,"(0, 1, 4)","[(211, 180), (250, 31), (130, 170)]"
,3,"(0, 1, 7)","[(211, 180), (250, 31), (110, 225)]"
,3,"(0, 4, 7)","[(211, 180), (130, 170), (110, 225)]"
,3,"(0, 6, 7)","[(211, 180), (103, 183), (110, 225)]"
,3,"(1, 2, 3)","[(250, 31), (5, 103), (91, 143)]"
,3,"(2, 3, 5)","[(5, 103), (91, 143), (74, 171)]"
,3,"(2, 5, 7)","[(5, 103), (74, 171), (110, 225)]"
,3,"(5, 6, 7)","[(74, 171), (103, 183), (110, 225)]"
,4,"(0, 1, 2, 3)","[(211, 180), (250, 31), (5, 103), (91, 143)]"
,4,"(0, 1, 3, 4)","[(211, 180), (250, 31), (91, 143), (130, 170)]"
,4,"(0, 1, 4, 6)","[(211, 180), (250, 31), (130, 170), (103, 183)]"
,4,"(0, 1, 4, 7)","[(211, 180), (250, 31), (130, 170), (110, 225)]"
,4,"(0, 4, 6, 7)","[(211, 180), (130, 170), (103, 183), (110, 225)]"
,4,"(0, 5, 6, 7)","[(211, 180), (74, 171), (103, 183), (110, 225)]"
