PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(236, 177)",2,"(0, 1)","[(236, 177), (170, 47)]"
"(170, 47)",2,"(0, 4)","[(236, 177), (206, 152)]"
"(137, 44)",2,"(0, 7)","[(236, 177), (223, 232)]"
"(193, 137)",2,"(1, 2)","[(170, 47), (137, 44)]"
"(206, 152)",2,"(1, 5)","[(170, 47), (19, 24)]"
"(19, 24)",2,"(2, 5)","[(137, 44), (19, 24)]"
"(186, 146)",2,"(5, 7)","[(19, 24), (223, 232)]"
"(223, 232)",2,"(6, 7)","[(186, 146), (223, 232)]"
,3,"(0, 1, 2)","[(236, 177), (170, 47), (137, 44)]"
,3,"(0, 1, 4)","[(236, 177), (170, 47), (206, 152)]"
,3,"(0, 4, 7)","[(236, 177), (206, 152), (223, 232)]"
,3,"(0, 6, 7)","[(236, 177), (186, 146), (223, 232)]"
,3,"(1, 2, 3)","[(170, 47), (137, 44), (193, 137)]"
,3,"(1, 2, 5)","[(170, 47), (137, 44), (19, 24)]"
,3,"(2, 5, 6)","[(137, 44), (19, 24), (186, 146)]"
,3,"(2, 5, 7)","[(137, 44), (19, 24), (223, 232)]"
,3,"(5, 6, 7)","[(19, 24), (186, 146), (223, 232)]"
,4,"(0, 1, 2, 3)","[(236, 177), (170, 47), (137, 44), (193, 137)]"
,4,"(0, 1, 2, 4)","[(236, 177), (170, 47), (137, 44), (206, 152)]"
,4,"(0, 1, 3, 4)","[(236, 177), (170, 47), (193, 137), (206, 152)]"
,4,"(0, 1, 4, 7)","[(236, 177), (170, 47), (206, 152), (223, 232)]"
,4,"(0, 3, 4, 7)","[(236, 177), (193, 137), (206, 152), (223, 232)]"
,4,"(0, 4, 6, 7)","[(236, 177), (206, 152), (186, 146), (223, 232)]"
,4,"(0, 5, 6, 7)","[(236, 177), (19, 24), (186, 146), (223, 232)]"
