PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(232, 45)",2,"(0, 1)","[(232, 45), (24, 60)]"
"(24, 60)",2,"(0, 6)","[(232, 45), (222, 72)]"
"(122, 101)",2,"(0, 7)","[(232, 45), (226, 211)]"
"(137, 99)",2,"(1, 2)","[(24, 60), (122, 101)]"
"(188, 75)",2,"(1, 7)","[(24, 60), (226, 211)]"
"(186, 80)",2,"(2, 7)","[(122, 101), (226, 211)]"
"(222, 72)",2,"(3, 7)","[(137, 99), (226, 211)]"
"(226, 211)",2,"(6, 7)","[(222, 72), (226, 211)]"
,3,"(0, 1, 2)","[(232, 45), (24, 60), (122, 101)]"
,3,"(0, 1, 4)","[(232, 45), (24, 60), (188, 75)]"
,3,"(0, 1, 6)","[(232, 45), (24, 60), (222, 72)]"
,3,"(0, 4, 6)","[(232, 45), (188, 75), (222, 72)]"
,3,"(0, 6, 7)","[(232, 45), (222, 72), (226, 211)]"
,3,"(1, 2, 3)","[(24, 60), (122, 101), (137, 99)]"
,3,"(1, 2, 7)","[(24, 60), (122, 101), (226, 211)]"
,3,"(2, 3, 7)","[(122, 101), (137, 99), (226, 211)]"
,3,"(3, 6, 7)","[(137, 99), (222, 72), (226, 211)]"
,3,"(5, 6, 7)","[(186, 80), (222, 72), (226, 211)]"
,4,"(0, 1, 2, 3)","[(232, 45), (24, 60), (122, 101), (137, 99)]"
,4,"(0, 1, 2, 4)","[(232, 45), (24, 60), (122, 101), (188, 75)]"
,4,"(0, 1, 4, 5)","[(232, 45), (24, 60), (188, 75), (186, 80)]"
,4,"(0, 1, 4, 6)","[(232, 45), (24, 60), (188, 75), (222, 72)]"
,4,"(0, 4, 5, 6)","[(232, 45), (188, 75), (186, 80), (222, 72)]"
,4,"(0, 4, 6, 7)","[(232, 45), (188, 75), (222, 72), (226, 211)]"
,4,"(0, 5, 6, 7)","[(232, 45), (186, 80), (222, 72), (226, 211)]"
