PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(16, 251)",2,"(0, 1)","[(16, 251), (239, 193)]"
"(239, 193)",2,"(0, 3)","[(16, 251), (88, 198)]"
"(157, 156)",2,"(0, 6)","[(16, 251), (44, 178)]"
"(88, 198)",2,"(0, 7)","[(16, 251), (93, 23)]"
"(85, 179)",2,"(1, 2)","[(239, 193), (157, 156)]"
"(63, 182)",2,"(1, 7)","[(239, 193), (93, 23)]"
"(44, 178)",2,"(2, 7)","[(157, 156), (93, 23)]"
"(93, 23)",2,"(6, 7)","[(44, 178), (93, 23)]"
,3,"(0, 1, 2)","[(16, 251), (239, 193), (157, 156)]"
,3,"(0, 1, 3)","[(16, 251), (239, 193), (88, 198)]"
,3,"(0, 3, 5)","[(16, 251), (88, 198), (63, 182)]"
,3,"(0, 3, 6)","[(16, 251), (88, 198), (44, 178)]"
,3,"(0, 5, 6)","[(16, 251), (63, 182), (44, 178)]"
,3,"(0, 6, 7)","[(16, 251), (44, 178), (93, 23)]"
,3,"(1, 2, 3)","[(239, 193), (157, 156), (88, 198)]"
,3,"(1, 2, 7)","[(239, 193), (157, 156), (93, 23)]"
,3,"(2, 4, 7)","[(157, 156), (85, 179), (93, 23)]"
,3,"(2, 6, 7)","[(157, 156), (44, 178), (93, 23)]"
,3,"(5, 6, 7)","[(63, 182), (44, 178), (93, 23)]"
,4,"(0, 1, 2, 3)","[(16, 251), (239, 193), (157, 156), (88, 198)]"
,4,"(0, 1, 3, 4)","[(16, 251), (239, 193), (88, 198), (85, 179)]"
,4,"(0, 1, 3, 5)","[(16, 251), (239, 193), (88, 198), (63, 182)]"
,4,"(0, 3, 5, 6)","[(16, 251), (88, 198), (63, 182), (44, 178)]"
,4,"(0, 4, 5, 6)","[(16, 251), (85, 179), (63, 182), (44, 178)]"
,4,"(0, 5, 6, 7)","[(16, 251), (63, 182), (44, 178), (93, 23)]"
