PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(38, 226)",2,"(0, 1)","[(38, 226), (217, 197)]"
"(217, 197)",2,"(0, 6)","[(38, 226), (44, 194)]"
"(163, 159)",2,"(0, 7)","[(38, 226), (52, 30)]"
"(111, 154)",2,"(1, 2)","[(217, 197), (163, 159)]"
"(92, 169)",2,"(1, 7)","[(217, 197), (52, 30)]"
"(56, 180)",2,"(2, 7)","[(163, 159), (52, 30)]"
"(44, 194)",2,"(3, 7)","[(111, 154), (52, 30)]"
"(52, 30)",2,"(5, 7)","[(56, 180), (52, 30)]"
,2,"(6, 7)","[(44, 194), (52, 30)]"
,3,"(0, 1, 2)","[(38, 226), (217, 197), (163, 159)]"
,3,"(0, 1, 6)","[(38, 226), (217, 197), (44, 194)]"
,3,"(0, 5, 6)","[(38, 226), (56, 180), (44, 194)]"
,3,"(0, 6, 7)","[(38, 226), (44, 194), (52, 30)]"
,3,"(1, 2, 3)","[(217, 197), (163, 159), (111, 154)]"
,3,"(1, 2, 7)","[(217, 197), (163, 159), (52, 30)]"
,3,"(2, 3, 7)","[(163, 159), (111, 154), (52, 30)]"
,3,"(3, 4, 7)","[(111, 154), (92, 169), (52, 30)]"
,3,"(3, 5, 7)","[(111, 154), (56, 180), (52, 30)]"
,3,"(5, 6, 7)","[(56, 180), (44, 194), (52, 30)]"
,4,"(0, 1, 2, 3)","[(38, 226), (217, 197), (163, 159), (111, 154)]"
,4,"(0, 1, 2, 4)","[(38, 226), (217, 197), (163, 159), (92, 169)]"
,4,"(0, 1, 2, 6)","[(38, 226), (217, 197), (163, 159), (44, 194)]"
,4,"(0, 1, 5, 6)","[(38, 226), (217, 197), (56, 180), (44, 194)]"
,4,"(0, 4, 5, 6)","[(38, 226), (92, 169), (56, 180), (44, 194)]"
,4,"(0, 5, 6, 7)","[(38, 226), (56, 180), (44, 194), (52, 30)]"
