PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(33, 29)",2,"(0, 1)","[(33, 29), (19, 122)]"
"(19, 122)",2,"(0, 7)","[(33, 29), (236, 109)]"
"(35, 226)",2,"(1, 2)","[(19, 122), (35, 226)]"
"(48, 214)",2,"(2, 3)","[(35, 226), (48, 214)]"
"(57, 197)",2,"(2, 7)","[(35, 226), (236, 109)]"
"(206, 114)",2,"(6, 7)","[(216, 116), (236, 109)]"
"(216, 116)",3,"(0, 1, 2)","[(33, 29), (19, 122), (35, 226)]"
"(236, 109)",3,"(0, 1, 4)","[(33, 29), (19, 122), (57, 197)]"
,3,"(0, 1, 5)","[(33, 29), (19, 122), (206, 114)]"
,3,"(0, 1, 7)","[(33, 29), (19, 122), (236, 109)]"
,3,"(0, 5, 7)","[(33, 29), (206, 114), (236, 109)]"
,3,"(0, 6, 7)","[(33, 29), (216, 116), (236, 109)]"
,3,"(1, 2, 3)","[(19, 122), (35, 226), (48, 214)]"
,3,"(2, 3, 4)","[(35, 226), (48, 214), (57, 197)]"
,3,"(2, 3, 7)","[(35, 226), (48, 214), (236, 109)]"
,3,"(2, 6, 7)","[(35, 226), (216, 116), (236, 109)]"
,3,"(5, 6, 7)","[(206, 114), (216, 116), (236, 109)]"
,4,"(0, 1, 2, 3)","[(33, 29), (19, 122), (35, 226), (48, 214)]"
,4,"(0, 1, 2, 4)","[(33, 29), (19, 122), (35, 226), (57, 197)]"
,4,"(0, 1, 3, 4)","[(33, 29), (19, 122), (48, 214), (57, 197)]"
,4,"(0, 1, 4, 5)","[(33, 29), (19, 122), (57, 197), (206, 114)]"
,4,"(0, 1, 5, 6)","[(33, 29), (19, 122), (206, 114), (216, 116)]"
,4,"(0, 1, 5, 7)","[(33, 29), (19, 122), (206, 114), (236, 109)]"
,4,"(0, 5, 6, 7)","[(33, 29), (206, 114), (216, 116), (236, 109)]"
