PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(14, 16)",2,"(0, 1)","[(14, 16), (3, 206)]"
"(3, 206)",2,"(0, 7)","[(14, 16), (112, 17)]"
"(93, 240)",2,"(1, 2)","[(3, 206), (93, 240)]"
"(101, 115)",2,"(2, 6)","[(93, 240), (241, 70)]"
"(96, 103)",2,"(6, 7)","[(241, 70), (112, 17)]"
"(100, 94)",3,"(0, 1, 2)","[(14, 16), (3, 206), (93, 240)]"
"(241, 70)",3,"(0, 1, 4)","[(14, 16), (3, 206), (96, 103)]"
"(112, 17)",3,"(0, 1, 7)","[(14, 16), (3, 206), (112, 17)]"
,3,"(0, 5, 7)","[(14, 16), (100, 94), (112, 17)]"
,3,"(0, 6, 7)","[(14, 16), (241, 70), (112, 17)]"
,3,"(1, 2, 3)","[(3, 206), (93, 240), (101, 115)]"
,3,"(1, 2, 6)","[(3, 206), (93, 240), (241, 70)]"
,3,"(2, 3, 6)","[(93, 240), (101, 115), (241, 70)]"
,3,"(2, 6, 7)","[(93, 240), (241, 70), (112, 17)]"
,3,"(3, 6, 7)","[(101, 115), (241, 70), (112, 17)]"
,3,"(5, 6, 7)","[(100, 94), (241, 70), (112, 17)]"
,4,"(0, 1, 2, 3)","[(14, 16), (3, 206), (93, 240), (101, 115)]"
,4,"(0, 1, 2, 4)","[(14, 16), (3, 206), (93, 240), (96, 103)]"
,4,"(0, 1, 4, 5)","[(14, 16), (3, 206), (96, 103), (100, 94)]"
,4,"(0, 1, 4, 7)","[(14, 16), (3, 206), (96, 103), (112, 17)]"
,4,"(0, 1, 5, 7)","[(14, 16), (3, 206), (100, 94), (112, 17)]"
,4,"(0, 4, 5, 7)","[(14, 16), (96, 103), (100, 94), (112, 17)]"
,4,"(0, 5, 6, 7)","[(14, 16), (100, 94), (241, 70), (112, 17)]"
