PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(201, 31)",2,"(0, 1)","[(201, 31), (149, 2)]"
"(149, 2)",2,"(0, 7)","[(201, 31), (246, 178)]"
"(10, 46)",2,"(1, 2)","[(149, 2), (10, 46)]"
"(123, 228)",2,"(2, 3)","[(10, 46), (123, 228)]"
"(130, 254)",2,"(2, 4)","[(10, 46), (130, 254)]"
"(174, 204)",2,"(3, 4)","[(123, 228), (130, 254)]"
"(185, 196)",2,"(4, 7)","[(130, 254), (246, 178)]"
"(246, 178)",2,"(6, 7)","[(185, 196), (246, 178)]"
,3,"(0, 1, 2)","[(201, 31), (149, 2), (10, 46)]"
,3,"(0, 1, 7)","[(201, 31), (149, 2), (246, 178)]"
,3,"(0, 6, 7)","[(201, 31), (185, 196), (246, 178)]"
,3,"(1, 2, 3)","[(149, 2), (10, 46), (123, 228)]"
,3,"(2, 3, 4)","[(10, 46), (123, 228), (130, 254)]"
,3,"(3, 4, 5)","[(123, 228), (130, 254), (174, 204)]"
,3,"(3, 4, 7)","[(123, 228), (130, 254), (246, 178)]"
,3,"(4, 5, 7)","[(130, 254), (174, 204), (246, 178)]"
,3,"(4, 6, 7)","[(130, 254), (185, 196), (246, 178)]"
,3,"(5, 6, 7)","[(174, 204), (185, 196), (246, 178)]"
,4,"(0, 1, 2, 3)","[(201, 31), (149, 2), (10, 46), (123, 228)]"
,4,"(0, 1, 2, 6)","[(201, 31), (149, 2), (10, 46), (185, 196)]"
,4,"(0, 1, 2, 7)","[(201, 31), (149, 2), (10, 46), (246, 178)]"
,4,"(0, 1, 6, 7)","[(201, 31), (149, 2), (185, 196), (246, 178)]"
,4,"(0, 5, 6, 7)","[(201, 31), (174, 204), (185, 196), (246, 178)]"
