PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(116, 230)",2,"(0, 1)","[(116, 230), (255, 60)]"
"(255, 60)",2,"(0, 2)","[(116, 230), (174, 144)]"
"(174, 144)",2,"(0, 6)","[(116, 230), (83, 141)]"
"(140, 59)",2,"(0, 7)","[(116, 230), (7, 26)]"
"(121, 138)",2,"(1, 2)","[(255, 60), (174, 144)]"
"(100, 104)",2,"(1, 3)","[(255, 60), (140, 59)]"
"(83, 141)",2,"(1, 7)","[(255, 60), (7, 26)]"
"(7, 26)",2,"(3, 7)","[(140, 59), (7, 26)]"
,2,"(5, 7)","[(100, 104), (7, 26)]"
,2,"(6, 7)","[(83, 141), (7, 26)]"
,3,"(0, 1, 2)","[(116, 230), (255, 60), (174, 144)]"
,3,"(0, 2, 4)","[(116, 230), (174, 144), (121, 138)]"
,3,"(0, 2, 6)","[(116, 230), (174, 144), (83, 141)]"
,3,"(0, 4, 6)","[(116, 230), (121, 138), (83, 141)]"
,3,"(0, 6, 7)","[(116, 230), (83, 141), (7, 26)]"
,3,"(1, 2, 3)","[(255, 60), (174, 144), (140, 59)]"
,3,"(1, 3, 7)","[(255, 60), (140, 59), (7, 26)]"
,3,"(3, 5, 7)","[(140, 59), (100, 104), (7, 26)]"
,3,"(5, 6, 7)","[(100, 104), (83, 141), (7, 26)]"
,4,"(0, 1, 2, 3)","[(116, 230), (255, 60), (174, 144), (140, 59)]"
,4,"(0, 1, 2, 4)","[(116, 230), (255, 60), (174, 144), (121, 138)]"
,4,"(0, 2, 4, 6)","[(116, 230), (174, 144), (121, 138), (83, 141)]"
,4,"(0, 4, 5, 6)","[(116, 230), (121, 138), (100, 104), (83, 141)]"
,4,"(0, 4, 6, 7)","[(116, 230), (121, 138), (83, 141), (7, 26)]"
,4,"(0, 5, 6, 7)","[(116, 230), (100, 104), (83, 141), (7, 26)]"
