PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(136, 202)",2,"(0, 1)","[(136, 202), (171, 209)]"
"(171, 209)",2,"(0, 7)","[(136, 202), (11, 59)]"
"(189, 203)",2,"(1, 2)","[(171, 209), (189, 203)]"
"(245, 46)",2,"(2, 3)","[(189, 203), (245, 46)]"
"(154, 165)",2,"(3, 6)","[(245, 46), (114, 90)]"
"(124, 121)",2,"(3, 7)","[(245, 46), (11, 59)]"
"(114, 90)",2,"(6, 7)","[(114, 90), (11, 59)]"
"(11, 59)",3,"(0, 1, 2)","[(136, 202), (171, 209), (189, 203)]"
,3,"(0, 1, 7)","[(136, 202), (171, 209), (11, 59)]"
,3,"(0, 5, 7)","[(136, 202), (124, 121), (11, 59)]"
,3,"(0, 6, 7)","[(136, 202), (114, 90), (11, 59)]"
,3,"(1, 2, 3)","[(171, 209), (189, 203), (245, 46)]"
,3,"(2, 3, 4)","[(189, 203), (245, 46), (154, 165)]"
,3,"(2, 3, 6)","[(189, 203), (245, 46), (114, 90)]"
,3,"(3, 5, 6)","[(245, 46), (124, 121), (114, 90)]"
,3,"(3, 6, 7)","[(245, 46), (114, 90), (11, 59)]"
,3,"(5, 6, 7)","[(124, 121), (114, 90), (11, 59)]"
,4,"(0, 1, 2, 3)","[(136, 202), (171, 209), (189, 203), (245, 46)]"
,4,"(0, 1, 2, 4)","[(136, 202), (171, 209), (189, 203), (154, 165)]"
,4,"(0, 1, 2, 7)","[(136, 202), (171, 209), (189, 203), (11, 59)]"
,4,"(0, 1, 4, 7)","[(136, 202), (171, 209), (154, 165), (11, 59)]"
,4,"(0, 1, 5, 7)","[(136, 202), (171, 209), (124, 121), (11, 59)]"
,4,"(0, 5, 6, 7)","[(136, 202), (124, 121), (114, 90), (11, 59)]"
