PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(201, 178)",2,"(0, 1)","[(201, 178), (238, 102)]"
"(238, 102)",2,"(0, 7)","[(201, 178), (83, 197)]"
"(129, 58)",2,"(1, 2)","[(238, 102), (129, 58)]"
"(149, 104)",2,"(2, 3)","[(129, 58), (149, 104)]"
"(112, 127)",2,"(2, 6)","[(129, 58), (58, 123)]"
"(117, 138)",2,"(6, 7)","[(58, 123), (83, 197)]"
"(58, 123)",3,"(0, 1, 2)","[(201, 178), (238, 102), (129, 58)]"
"(83, 197)",3,"(0, 1, 3)","[(201, 178), (238, 102), (149, 104)]"
,3,"(0, 1, 7)","[(201, 178), (238, 102), (83, 197)]"
,3,"(0, 5, 7)","[(201, 178), (117, 138), (83, 197)]"
,3,"(0, 6, 7)","[(201, 178), (58, 123), (83, 197)]"
,3,"(1, 2, 3)","[(238, 102), (129, 58), (149, 104)]"
,3,"(2, 3, 6)","[(129, 58), (149, 104), (58, 123)]"
,3,"(2, 4, 6)","[(129, 58), (112, 127), (58, 123)]"
,3,"(2, 6, 7)","[(129, 58), (58, 123), (83, 197)]"
,3,"(4, 6, 7)","[(112, 127), (58, 123), (83, 197)]"
,3,"(5, 6, 7)","[(117, 138), (58, 123), (83, 197)]"
,4,"(0, 1, 2, 3)","[(201, 178), (238, 102), (129, 58), (149, 104)]"
,4,"(0, 1, 3, 5)","[(201, 178), (238, 102), (149, 104), (117, 138)]"
,4,"(0, 1, 3, 7)","[(201, 178), (238, 102), (149, 104), (83, 197)]"
,4,"(0, 1, 5, 7)","[(201, 178), (238, 102), (117, 138), (83, 197)]"
,4,"(0, 4, 5, 7)","[(201, 178), (112, 127), (117, 138), (83, 197)]"
,4,"(0, 5, 6, 7)","[(201, 178), (117, 138), (58, 123), (83, 197)]"
