PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(133, 214)",2,"(0, 1)","[(133, 214), (217, 152)]"
"(217, 152)",2,"(0, 5)","[(133, 214), (131, 187)]"
"(159, 127)",2,"(0, 7)","[(133, 214), (38, 41)]"
"(152, 133)",2,"(1, 2)","[(217, 152), (159, 127)]"
"(134, 172)",2,"(1, 7)","[(217, 152), (38, 41)]"
"(131, 187)",2,"(2, 7)","[(159, 127), (38, 41)]"
"(113, 131)",2,"(6, 7)","[(113, 131), (38, 41)]"
"(38, 41)",3,"(0, 1, 2)","[(133, 214), (217, 152), (159, 127)]"
,3,"(0, 1, 5)","[(133, 214), (217, 152), (131, 187)]"
,3,"(0, 4, 5)","[(133, 214), (134, 172), (131, 187)]"
,3,"(0, 5, 7)","[(133, 214), (131, 187), (38, 41)]"
,3,"(0, 6, 7)","[(133, 214), (113, 131), (38, 41)]"
,3,"(1, 2, 3)","[(217, 152), (159, 127), (152, 133)]"
,3,"(1, 2, 7)","[(217, 152), (159, 127), (38, 41)]"
,3,"(2, 3, 7)","[(159, 127), (152, 133), (38, 41)]"
,3,"(2, 6, 7)","[(159, 127), (113, 131), (38, 41)]"
,3,"(3, 6, 7)","[(152, 133), (113, 131), (38, 41)]"
,3,"(4, 6, 7)","[(134, 172), (113, 131), (38, 41)]"
,3,"(5, 6, 7)","[(131, 187), (113, 131), (38, 41)]"
,4,"(0, 1, 2, 3)","[(133, 214), (217, 152), (159, 127), (152, 133)]"
,4,"(0, 1, 2, 5)","[(133, 214), (217, 152), (159, 127), (131, 187)]"
,4,"(0, 1, 4, 5)","[(133, 214), (217, 152), (134, 172), (131, 187)]"
,4,"(0, 4, 5, 6)","[(133, 214), (134, 172), (131, 187), (113, 131)]"
,4,"(0, 4, 5, 7)","[(133, 214), (134, 172), (131, 187), (38, 41)]"
,4,"(0, 5, 6, 7)","[(133, 214), (131, 187), (113, 131), (38, 41)]"
