PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(10, 26)",2,"(0, 1)","[(10, 26), (130, 145)]"
"(130, 145)",2,"(0, 6)","[(10, 26), (137, 72)]"
"(196, 199)",2,"(0, 7)","[(10, 26), (145, 33)]"
"(246, 230)",2,"(1, 2)","[(130, 145), (196, 199)]"
"(194, 175)",2,"(2, 3)","[(196, 199), (246, 230)]"
"(199, 169)",2,"(3, 5)","[(246, 230), (199, 169)]"
"(137, 72)",2,"(3, 7)","[(246, 230), (145, 33)]"
"(145, 33)",2,"(6, 7)","[(137, 72), (145, 33)]"
,3,"(0, 1, 2)","[(10, 26), (130, 145), (196, 199)]"
,3,"(0, 1, 6)","[(10, 26), (130, 145), (137, 72)]"
,3,"(0, 6, 7)","[(10, 26), (137, 72), (145, 33)]"
,3,"(1, 2, 3)","[(130, 145), (196, 199), (246, 230)]"
,3,"(2, 3, 4)","[(196, 199), (246, 230), (194, 175)]"
,3,"(2, 3, 5)","[(196, 199), (246, 230), (199, 169)]"
,3,"(3, 4, 5)","[(246, 230), (194, 175), (199, 169)]"
,3,"(3, 5, 7)","[(246, 230), (199, 169), (145, 33)]"
,3,"(3, 6, 7)","[(246, 230), (137, 72), (145, 33)]"
,3,"(5, 6, 7)","[(199, 169), (137, 72), (145, 33)]"
,4,"(0, 1, 2, 3)","[(10, 26), (130, 145), (196, 199), (246, 230)]"
,4,"(0, 1, 2, 4)","[(10, 26), (130, 145), (196, 199), (194, 175)]"
,4,"(0, 1, 2, 6)","[(10, 26), (130, 145), (196, 199), (137, 72)]"
,4,"(0, 1, 6, 7)","[(10, 26), (130, 145), (137, 72), (145, 33)]"
,4,"(0, 5, 6, 7)","[(10, 26), (199, 169), (137, 72), (145, 33)]"
