PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(52, 246)",2,"(0, 1)","[(52, 246), (212, 142)]"
"(212, 142)",2,"(0, 5)","[(52, 246), (105, 143)]"
"(149, 136)",2,"(0, 6)","[(52, 246), (85, 134)]"
"(114, 139)",2,"(0, 7)","[(52, 246), (43, 104)]"
"(118, 124)",2,"(1, 2)","[(212, 142), (149, 136)]"
"(105, 143)",2,"(1, 4)","[(212, 142), (118, 124)]"
"(85, 134)",2,"(1, 7)","[(212, 142), (43, 104)]"
"(43, 104)",2,"(4, 7)","[(118, 124), (43, 104)]"
,2,"(6, 7)","[(85, 134), (43, 104)]"
,3,"(0, 1, 2)","[(52, 246), (212, 142), (149, 136)]"
,3,"(0, 1, 5)","[(52, 246), (212, 142), (105, 143)]"
,3,"(0, 3, 5)","[(52, 246), (114, 139), (105, 143)]"
,3,"(0, 5, 6)","[(52, 246), (105, 143), (85, 134)]"
,3,"(0, 6, 7)","[(52, 246), (85, 134), (43, 104)]"
,3,"(1, 2, 3)","[(212, 142), (149, 136), (114, 139)]"
,3,"(1, 2, 4)","[(212, 142), (149, 136), (118, 124)]"
,3,"(1, 4, 7)","[(212, 142), (118, 124), (43, 104)]"
,3,"(2, 4, 7)","[(149, 136), (118, 124), (43, 104)]"
,3,"(4, 6, 7)","[(118, 124), (85, 134), (43, 104)]"
,3,"(5, 6, 7)","[(105, 143), (85, 134), (43, 104)]"
,4,"(0, 1, 2, 3)","[(52, 246), (212, 142), (149, 136), (114, 139)]"
,4,"(0, 1, 2, 5)","[(52, 246), (212, 142), (149, 136), (105, 143)]"
,4,"(0, 1, 3, 5)","[(52, 246), (212, 142), (114, 139), (105, 143)]"
,4,"(0, 3, 5, 6)","[(52, 246), (114, 139), (105, 143), (85, 134)]"
,4,"(0, 5, 6, 7)","[(52, 246), (105, 143), (85, 134), (43, 104)]"
