PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(92, 114)",2,"(0, 1)","[(92, 114), (132, 197)]"
"(132, 197)",2,"(0, 7)","[(92, 114), (158, 21)]"
"(163, 234)",2,"(1, 2)","[(132, 197), (163, 234)]"
"(144, 183)",2,"(2, 3)","[(163, 234), (144, 183)]"
"(147, 174)",2,"(2, 4)","[(163, 234), (147, 174)]"
"(143, 139)",2,"(2, 7)","[(163, 234), (158, 21)]"
"(146, 136)",2,"(6, 7)","[(146, 136), (158, 21)]"
"(158, 21)",3,"(0, 1, 2)","[(92, 114), (132, 197), (163, 234)]"
,3,"(0, 1, 3)","[(92, 114), (132, 197), (144, 183)]"
,3,"(0, 1, 5)","[(92, 114), (132, 197), (143, 139)]"
,3,"(0, 1, 7)","[(92, 114), (132, 197), (158, 21)]"
,3,"(0, 5, 7)","[(92, 114), (143, 139), (158, 21)]"
,3,"(0, 6, 7)","[(92, 114), (146, 136), (158, 21)]"
,3,"(1, 2, 3)","[(132, 197), (163, 234), (144, 183)]"
,3,"(2, 3, 4)","[(163, 234), (144, 183), (147, 174)]"
,3,"(2, 4, 7)","[(163, 234), (147, 174), (158, 21)]"
,3,"(2, 6, 7)","[(163, 234), (146, 136), (158, 21)]"
,3,"(5, 6, 7)","[(143, 139), (146, 136), (158, 21)]"
,4,"(0, 1, 2, 3)","[(92, 114), (132, 197), (163, 234), (144, 183)]"
,4,"(0, 1, 3, 4)","[(92, 114), (132, 197), (144, 183), (147, 174)]"
,4,"(0, 1, 3, 5)","[(92, 114), (132, 197), (144, 183), (143, 139)]"
,4,"(0, 1, 5, 6)","[(92, 114), (132, 197), (143, 139), (146, 136)]"
,4,"(0, 1, 5, 7)","[(92, 114), (132, 197), (143, 139), (158, 21)]"
,4,"(0, 5, 6, 7)","[(92, 114), (143, 139), (146, 136), (158, 21)]"
