PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(159, 6)",2,"(0, 1)","[(159, 6), (49, 84)]"
"(49, 84)",2,"(0, 6)","[(159, 6), (190, 186)]"
"(76, 222)",2,"(0, 7)","[(159, 6), (226, 235)]"
"(105, 249)",2,"(1, 2)","[(49, 84), (76, 222)]"
"(133, 209)",2,"(2, 3)","[(76, 222), (105, 249)]"
"(155, 190)",2,"(3, 7)","[(105, 249), (226, 235)]"
"(190, 186)",2,"(6, 7)","[(190, 186), (226, 235)]"
"(226, 235)",3,"(0, 1, 2)","[(159, 6), (49, 84), (76, 222)]"
,3,"(0, 1, 5)","[(159, 6), (49, 84), (155, 190)]"
,3,"(0, 1, 6)","[(159, 6), (49, 84), (190, 186)]"
,3,"(0, 6, 7)","[(159, 6), (190, 186), (226, 235)]"
,3,"(1, 2, 3)","[(49, 84), (76, 222), (105, 249)]"
,3,"(2, 3, 4)","[(76, 222), (105, 249), (133, 209)]"
,3,"(2, 3, 7)","[(76, 222), (105, 249), (226, 235)]"
,3,"(3, 4, 7)","[(105, 249), (133, 209), (226, 235)]"
,3,"(3, 6, 7)","[(105, 249), (190, 186), (226, 235)]"
,3,"(5, 6, 7)","[(155, 190), (190, 186), (226, 235)]"
,4,"(0, 1, 2, 3)","[(159, 6), (49, 84), (76, 222), (105, 249)]"
,4,"(0, 1, 2, 4)","[(159, 6), (49, 84), (76, 222), (133, 209)]"
,4,"(0, 1, 2, 5)","[(159, 6), (49, 84), (76, 222), (155, 190)]"
,4,"(0, 1, 5, 6)","[(159, 6), (49, 84), (155, 190), (190, 186)]"
,4,"(0, 1, 6, 7)","[(159, 6), (49, 84), (190, 186), (226, 235)]"
,4,"(0, 5, 6, 7)","[(159, 6), (155, 190), (190, 186), (226, 235)]"
