PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(1, 9)",2,"(0, 1)","[(1, 9), (136, 236)]"
"(136, 236)",2,"(0, 6)","[(1, 9), (189, 131)]"
"(157, 246)",2,"(0, 7)","[(1, 9), (254, 118)]"
"(171, 214)",2,"(1, 2)","[(136, 236), (157, 246)]"
"(169, 192)",2,"(2, 3)","[(157, 246), (171, 214)]"
"(187, 160)",2,"(2, 7)","[(157, 246), (254, 118)]"
"(189, 131)",2,"(3, 7)","[(171, 214), (254, 118)]"
"(254, 118)",2,"(5, 7)","[(187, 160), (254, 118)]"
,2,"(6, 7)","[(189, 131), (254, 118)]"
,3,"(0, 1, 2)","[(1, 9), (136, 236), (157, 246)]"
,3,"(0, 1, 4)","[(1, 9), (136, 236), (169, 192)]"
,3,"(0, 1, 6)","[(1, 9), (136, 236), (189, 131)]"
,3,"(0, 5, 6)","[(1, 9), (187, 160), (189, 131)]"
,3,"(0, 6, 7)","[(1, 9), (189, 131), (254, 118)]"
,3,"(1, 2, 3)","[(136, 236), (157, 246), (171, 214)]"
,3,"(2, 3, 7)","[(157, 246), (171, 214), (254, 118)]"
,3,"(3, 5, 7)","[(171, 214), (187, 160), (254, 118)]"
,3,"(5, 6, 7)","[(187, 160), (189, 131), (254, 118)]"
,4,"(0, 1, 2, 3)","[(1, 9), (136, 236), (157, 246), (171, 214)]"
,4,"(0, 1, 2, 4)","[(1, 9), (136, 236), (157, 246), (169, 192)]"
,4,"(0, 1, 4, 6)","[(1, 9), (136, 236), (169, 192), (189, 131)]"
,4,"(0, 1, 5, 6)","[(1, 9), (136, 236), (187, 160), (189, 131)]"
,4,"(0, 4, 5, 6)","[(1, 9), (169, 192), (187, 160), (189, 131)]"
,4,"(0, 5, 6, 7)","[(1, 9), (187, 160), (189, 131), (254, 118)]"
