PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(102, 152)",2,"(0, 1)","[(102, 152), (221, 163)]"
"(221, 163)",2,"(0, 4)","[(102, 152), (105, 145)]"
"(212, 149)",2,"(0, 7)","[(102, 152), (32, 93)]"
"(224, 142)",2,"(1, 2)","[(221, 163), (212, 149)]"
"(105, 145)",2,"(1, 3)","[(221, 163), (224, 142)]"
"(98, 125)",2,"(2, 3)","[(212, 149), (224, 142)]"
"(92, 131)",2,"(3, 7)","[(224, 142), (32, 93)]"
"(32, 93)",2,"(5, 7)","[(98, 125), (32, 93)]"
,2,"(6, 7)","[(92, 131), (32, 93)]"
,3,"(0, 1, 2)","[(102, 152), (221, 163), (212, 149)]"
,3,"(0, 1, 4)","[(102, 152), (221, 163), (105, 145)]"
,3,"(0, 4, 6)","[(102, 152), (105, 145), (92, 131)]"
,3,"(0, 4, 7)","[(102, 152), (105, 145), (32, 93)]"
,3,"(0, 6, 7)","[(102, 152), (92, 131), (32, 93)]"
,3,"(1, 2, 3)","[(221, 163), (212, 149), (224, 142)]"
,3,"(2, 3, 7)","[(212, 149), (224, 142), (32, 93)]"
,3,"(3, 5, 7)","[(224, 142), (98, 125), (32, 93)]"
,3,"(5, 6, 7)","[(98, 125), (92, 131), (32, 93)]"
,4,"(0, 1, 2, 3)","[(102, 152), (221, 163), (212, 149), (224, 142)]"
,4,"(0, 1, 2, 4)","[(102, 152), (221, 163), (212, 149), (105, 145)]"
,4,"(0, 1, 4, 6)","[(102, 152), (221, 163), (105, 145), (92, 131)]"
,4,"(0, 4, 5, 6)","[(102, 152), (105, 145), (98, 125), (92, 131)]"
,4,"(0, 4, 6, 7)","[(102, 152), (105, 145), (92, 131), (32, 93)]"
,4,"(0, 5, 6, 7)","[(102, 152), (98, 125), (92, 131), (32, 93)]"
