PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(18, 107)",2,"(0, 1)","[(18, 107), (121, 204)]"
"(121, 204)",2,"(0, 7)","[(18, 107), (237, 8)]"
"(235, 248)",2,"(1, 2)","[(121, 204), (235, 248)]"
"(220, 201)",2,"(2, 3)","[(235, 248), (220, 201)]"
"(175, 165)",2,"(2, 7)","[(235, 248), (237, 8)]"
"(197, 158)",2,"(3, 7)","[(220, 201), (237, 8)]"
"(176, 134)",2,"(5, 7)","[(197, 158), (237, 8)]"
"(237, 8)",2,"(6, 7)","[(176, 134), (237, 8)]"
,3,"(0, 1, 2)","[(18, 107), (121, 204), (235, 248)]"
,3,"(0, 1, 4)","[(18, 107), (121, 204), (175, 165)]"
,3,"(0, 1, 6)","[(18, 107), (121, 204), (176, 134)]"
,3,"(0, 1, 7)","[(18, 107), (121, 204), (237, 8)]"
,3,"(0, 6, 7)","[(18, 107), (176, 134), (237, 8)]"
,3,"(1, 2, 3)","[(121, 204), (235, 248), (220, 201)]"
,3,"(2, 3, 5)","[(235, 248), (220, 201), (197, 158)]"
,3,"(2, 3, 7)","[(235, 248), (220, 201), (237, 8)]"
,3,"(3, 5, 7)","[(220, 201), (197, 158), (237, 8)]"
,3,"(5, 6, 7)","[(197, 158), (176, 134), (237, 8)]"
,4,"(0, 1, 2, 3)","[(18, 107), (121, 204), (235, 248), (220, 201)]"
,4,"(0, 1, 2, 4)","[(18, 107), (121, 204), (235, 248), (175, 165)]"
,4,"(0, 1, 4, 6)","[(18, 107), (121, 204), (175, 165), (176, 134)]"
,4,"(0, 1, 6, 7)","[(18, 107), (121, 204), (176, 134), (237, 8)]"
,4,"(0, 4, 6, 7)","[(18, 107), (175, 165), (176, 134), (237, 8)]"
,4,"(0, 5, 6, 7)","[(18, 107), (197, 158), (176, 134), (237, 8)]"
