PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(255, 184)",2,"(0, 1)","[(255, 184), (253, 52)]"
"(253, 52)",2,"(0, 7)","[(255, 184), (61, 203)]"
"(2, 124)",2,"(1, 2)","[(253, 52), (2, 124)]"
"(60, 155)",2,"(2, 4)","[(2, 124), (30, 154)]"
"(30, 154)",2,"(2, 7)","[(2, 124), (61, 203)]"
"(89, 165)",2,"(4, 7)","[(30, 154), (61, 203)]"
"(64, 166)",2,"(6, 7)","[(64, 166), (61, 203)]"
"(61, 203)",3,"(0, 1, 2)","[(255, 184), (253, 52), (2, 124)]"
,3,"(0, 1, 5)","[(255, 184), (253, 52), (89, 165)]"
,3,"(0, 1, 7)","[(255, 184), (253, 52), (61, 203)]"
,3,"(0, 5, 7)","[(255, 184), (89, 165), (61, 203)]"
,3,"(0, 6, 7)","[(255, 184), (64, 166), (61, 203)]"
,3,"(1, 2, 3)","[(253, 52), (2, 124), (60, 155)]"
,3,"(1, 2, 4)","[(253, 52), (2, 124), (30, 154)]"
,3,"(2, 3, 4)","[(2, 124), (60, 155), (30, 154)]"
,3,"(2, 4, 7)","[(2, 124), (30, 154), (61, 203)]"
,3,"(4, 6, 7)","[(30, 154), (64, 166), (61, 203)]"
,3,"(5, 6, 7)","[(89, 165), (64, 166), (61, 203)]"
,4,"(0, 1, 2, 3)","[(255, 184), (253, 52), (2, 124), (60, 155)]"
,4,"(0, 1, 2, 5)","[(255, 184), (253, 52), (2, 124), (89, 165)]"
,4,"(0, 1, 3, 5)","[(255, 184), (253, 52), (60, 155), (89, 165)]"
,4,"(0, 1, 5, 6)","[(255, 184), (253, 52), (89, 165), (64, 166)]"
,4,"(0, 1, 5, 7)","[(255, 184), (253, 52), (89, 165), (61, 203)]"
,4,"(0, 5, 6, 7)","[(255, 184), (89, 165), (64, 166), (61, 203)]"
