PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 177)",2,"(0, 1)","[(6, 177), (250, 182)]"
"(250, 182)",2,"(0, 4)","[(6, 177), (48, 164)]"
"(214, 171)",2,"(0, 6)","[(6, 177), (22, 140)]"
"(94, 157)",2,"(0, 7)","[(6, 177), (29, 73)]"
"(48, 164)",2,"(1, 2)","[(250, 182), (214, 171)]"
"(52, 159)",2,"(1, 7)","[(250, 182), (29, 73)]"
"(22, 140)",2,"(2, 7)","[(214, 171), (29, 73)]"
"(29, 73)",2,"(6, 7)","[(22, 140), (29, 73)]"
,3,"(0, 1, 2)","[(6, 177), (250, 182), (214, 171)]"
,3,"(0, 1, 4)","[(6, 177), (250, 182), (48, 164)]"
,3,"(0, 4, 5)","[(6, 177), (48, 164), (52, 159)]"
,3,"(0, 4, 6)","[(6, 177), (48, 164), (22, 140)]"
,3,"(0, 6, 7)","[(6, 177), (22, 140), (29, 73)]"
,3,"(1, 2, 3)","[(250, 182), (214, 171), (94, 157)]"
,3,"(1, 2, 7)","[(250, 182), (214, 171), (29, 73)]"
,3,"(2, 6, 7)","[(214, 171), (22, 140), (29, 73)]"
,3,"(3, 6, 7)","[(94, 157), (22, 140), (29, 73)]"
,3,"(5, 6, 7)","[(52, 159), (22, 140), (29, 73)]"
,4,"(0, 1, 2, 3)","[(6, 177), (250, 182), (214, 171), (94, 157)]"
,4,"(0, 1, 2, 4)","[(6, 177), (250, 182), (214, 171), (48, 164)]"
,4,"(0, 1, 4, 5)","[(6, 177), (250, 182), (48, 164), (52, 159)]"
,4,"(0, 3, 4, 5)","[(6, 177), (94, 157), (48, 164), (52, 159)]"
,4,"(0, 4, 5, 6)","[(6, 177), (48, 164), (52, 159), (22, 140)]"
,4,"(0, 4, 6, 7)","[(6, 177), (48, 164), (22, 140), (29, 73)]"
,4,"(0, 5, 6, 7)","[(6, 177), (52, 159), (22, 140), (29, 73)]"
