PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(14, 44)",2,"(0, 1)","[(14, 44), (113, 200)]"
"(113, 200)",2,"(0, 5)","[(14, 44), (117, 140)]"
"(147, 235)",2,"(0, 7)","[(14, 44), (242, 21)]"
"(146, 213)",2,"(1, 2)","[(113, 200), (147, 235)]"
"(123, 172)",2,"(2, 3)","[(147, 235), (146, 213)]"
"(117, 140)",2,"(2, 7)","[(147, 235), (242, 21)]"
"(129, 141)",2,"(3, 7)","[(146, 213), (242, 21)]"
"(242, 21)",2,"(6, 7)","[(129, 141), (242, 21)]"
,3,"(0, 1, 2)","[(14, 44), (113, 200), (147, 235)]"
,3,"(0, 1, 4)","[(14, 44), (113, 200), (123, 172)]"
,3,"(0, 1, 5)","[(14, 44), (113, 200), (117, 140)]"
,3,"(0, 5, 6)","[(14, 44), (117, 140), (129, 141)]"
,3,"(0, 5, 7)","[(14, 44), (117, 140), (242, 21)]"
,3,"(0, 6, 7)","[(14, 44), (129, 141), (242, 21)]"
,3,"(1, 2, 3)","[(113, 200), (147, 235), (146, 213)]"
,3,"(2, 3, 7)","[(147, 235), (146, 213), (242, 21)]"
,3,"(3, 6, 7)","[(146, 213), (129, 141), (242, 21)]"
,3,"(5, 6, 7)","[(117, 140), (129, 141), (242, 21)]"
,4,"(0, 1, 2, 3)","[(14, 44), (113, 200), (147, 235), (146, 213)]"
,4,"(0, 1, 2, 4)","[(14, 44), (113, 200), (147, 235), (123, 172)]"
,4,"(0, 1, 4, 5)","[(14, 44), (113, 200), (123, 172), (117, 140)]"
,4,"(0, 1, 5, 6)","[(14, 44), (113, 200), (117, 140), (129, 141)]"
,4,"(0, 4, 5, 6)","[(14, 44), (123, 172), (117, 140), (129, 141)]"
,4,"(0, 5, 6, 7)","[(14, 44), (117, 140), (129, 141), (242, 21)]"
