PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(132, 192)",2,"(0, 1)","[(132, 192), (189, 143)]"
"(189, 143)",2,"(0, 4)","[(132, 192), (128, 175)]"
"(188, 69)",2,"(0, 6)","[(132, 192), (95, 181)]"
"(133, 152)",2,"(0, 7)","[(132, 192), (67, 179)]"
"(128, 175)",2,"(1, 2)","[(189, 143), (188, 69)]"
"(97, 164)",2,"(2, 3)","[(188, 69), (133, 152)]"
"(95, 181)",2,"(2, 5)","[(188, 69), (97, 164)]"
"(67, 179)",2,"(2, 7)","[(188, 69), (67, 179)]"
,2,"(5, 7)","[(97, 164), (67, 179)]"
,2,"(6, 7)","[(95, 181), (67, 179)]"
,3,"(0, 1, 2)","[(132, 192), (189, 143), (188, 69)]"
,3,"(0, 1, 4)","[(132, 192), (189, 143), (128, 175)]"
,3,"(0, 4, 6)","[(132, 192), (128, 175), (95, 181)]"
,3,"(0, 6, 7)","[(132, 192), (95, 181), (67, 179)]"
,3,"(1, 2, 3)","[(189, 143), (188, 69), (133, 152)]"
,3,"(2, 3, 5)","[(188, 69), (133, 152), (97, 164)]"
,3,"(2, 5, 7)","[(188, 69), (97, 164), (67, 179)]"
,3,"(5, 6, 7)","[(97, 164), (95, 181), (67, 179)]"
,4,"(0, 1, 2, 3)","[(132, 192), (189, 143), (188, 69), (133, 152)]"
,4,"(0, 1, 2, 4)","[(132, 192), (189, 143), (188, 69), (128, 175)]"
,4,"(0, 1, 3, 4)","[(132, 192), (189, 143), (133, 152), (128, 175)]"
,4,"(0, 1, 4, 6)","[(132, 192), (189, 143), (128, 175), (95, 181)]"
,4,"(0, 4, 6, 7)","[(132, 192), (128, 175), (95, 181), (67, 179)]"
,4,"(0, 5, 6, 7)","[(132, 192), (97, 164), (95, 181), (67, 179)]"
