PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(17, 56)",2,"(0, 1)","[(17, 56), (148, 234)]"
"(148, 234)",2,"(0, 2)","[(17, 56), (114, 172)]"
"(114, 172)",2,"(0, 6)","[(17, 56), (127, 131)]"
"(140, 181)",2,"(0, 7)","[(17, 56), (239, 21)]"
"(156, 183)",2,"(1, 2)","[(148, 234), (114, 172)]"
"(125, 145)",2,"(1, 3)","[(148, 234), (140, 181)]"
"(127, 131)",2,"(1, 4)","[(148, 234), (156, 183)]"
"(239, 21)",2,"(1, 7)","[(148, 234), (239, 21)]"
,2,"(4, 7)","[(156, 183), (239, 21)]"
,2,"(6, 7)","[(127, 131), (239, 21)]"
,3,"(0, 1, 2)","[(17, 56), (148, 234), (114, 172)]"
,3,"(0, 2, 5)","[(17, 56), (114, 172), (125, 145)]"
,3,"(0, 2, 6)","[(17, 56), (114, 172), (127, 131)]"
,3,"(0, 5, 6)","[(17, 56), (125, 145), (127, 131)]"
,3,"(0, 6, 7)","[(17, 56), (127, 131), (239, 21)]"
,3,"(1, 2, 3)","[(148, 234), (114, 172), (140, 181)]"
,3,"(1, 3, 4)","[(148, 234), (140, 181), (156, 183)]"
,3,"(1, 4, 7)","[(148, 234), (156, 183), (239, 21)]"
,3,"(3, 4, 7)","[(140, 181), (156, 183), (239, 21)]"
,3,"(4, 6, 7)","[(156, 183), (127, 131), (239, 21)]"
,3,"(5, 6, 7)","[(125, 145), (127, 131), (239, 21)]"
,4,"(0, 1, 2, 3)","[(17, 56), (148, 234), (114, 172), (140, 181)]"
,4,"(0, 1, 2, 5)","[(17, 56), (148, 234), (114, 172), (125, 145)]"
,4,"(0, 2, 5, 6)","[(17, 56), (114, 172), (125, 145), (127, 131)]"
,4,"(0, 5, 6, 7)","[(17, 56), (125, 145), (127, 131), (239, 21)]"
