PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(42, 28)",2,"(0, 1)","[(42, 28), (14, 190)]"
"(14, 190)",2,"(0, 7)","[(42, 28), (242, 105)]"
"(96, 228)",2,"(1, 2)","[(14, 190), (96, 228)]"
"(129, 193)",2,"(2, 3)","[(96, 228), (129, 193)]"
"(126, 180)",2,"(2, 7)","[(96, 228), (242, 105)]"
"(141, 145)",2,"(6, 7)","[(197, 131), (242, 105)]"
"(197, 131)",3,"(0, 1, 2)","[(42, 28), (14, 190), (96, 228)]"
"(242, 105)",3,"(0, 1, 5)","[(42, 28), (14, 190), (141, 145)]"
,3,"(0, 1, 7)","[(42, 28), (14, 190), (242, 105)]"
,3,"(0, 5, 7)","[(42, 28), (141, 145), (242, 105)]"
,3,"(0, 6, 7)","[(42, 28), (197, 131), (242, 105)]"
,3,"(1, 2, 3)","[(14, 190), (96, 228), (129, 193)]"
,3,"(2, 3, 4)","[(96, 228), (129, 193), (126, 180)]"
,3,"(2, 3, 7)","[(96, 228), (129, 193), (242, 105)]"
,3,"(2, 6, 7)","[(96, 228), (197, 131), (242, 105)]"
,3,"(3, 6, 7)","[(129, 193), (197, 131), (242, 105)]"
,3,"(5, 6, 7)","[(141, 145), (197, 131), (242, 105)]"
,4,"(0, 1, 2, 3)","[(42, 28), (14, 190), (96, 228), (129, 193)]"
,4,"(0, 1, 2, 4)","[(42, 28), (14, 190), (96, 228), (126, 180)]"
,4,"(0, 1, 2, 5)","[(42, 28), (14, 190), (96, 228), (141, 145)]"
,4,"(0, 1, 4, 5)","[(42, 28), (14, 190), (126, 180), (141, 145)]"
,4,"(0, 1, 5, 6)","[(42, 28), (14, 190), (141, 145), (197, 131)]"
,4,"(0, 1, 5, 7)","[(42, 28), (14, 190), (141, 145), (242, 105)]"
,4,"(0, 5, 6, 7)","[(42, 28), (141, 145), (197, 131), (242, 105)]"
