PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(34, 193)",2,"(0, 1)","[(34, 193), (236, 190)]"
"(236, 190)",2,"(0, 3)","[(34, 193), (71, 178)]"
"(175, 162)",2,"(0, 4)","[(34, 193), (55, 165)]"
"(71, 178)",2,"(0, 6)","[(34, 193), (45, 133)]"
"(55, 165)",2,"(0, 7)","[(34, 193), (48, 63)]"
"(60, 153)",2,"(1, 2)","[(236, 190), (175, 162)]"
"(45, 133)",2,"(1, 7)","[(236, 190), (48, 63)]"
"(48, 63)",2,"(2, 7)","[(175, 162), (48, 63)]"
,2,"(6, 7)","[(45, 133), (48, 63)]"
,3,"(0, 1, 2)","[(34, 193), (236, 190), (175, 162)]"
,3,"(0, 1, 3)","[(34, 193), (236, 190), (71, 178)]"
,3,"(0, 3, 4)","[(34, 193), (71, 178), (55, 165)]"
,3,"(0, 4, 6)","[(34, 193), (55, 165), (45, 133)]"
,3,"(0, 6, 7)","[(34, 193), (45, 133), (48, 63)]"
,3,"(1, 2, 3)","[(236, 190), (175, 162), (71, 178)]"
,3,"(1, 2, 7)","[(236, 190), (175, 162), (48, 63)]"
,3,"(2, 6, 7)","[(175, 162), (45, 133), (48, 63)]"
,3,"(5, 6, 7)","[(60, 153), (45, 133), (48, 63)]"
,4,"(0, 1, 2, 3)","[(34, 193), (236, 190), (175, 162), (71, 178)]"
,4,"(0, 1, 3, 4)","[(34, 193), (236, 190), (71, 178), (55, 165)]"
,4,"(0, 3, 4, 5)","[(34, 193), (71, 178), (55, 165), (60, 153)]"
,4,"(0, 3, 4, 6)","[(34, 193), (71, 178), (55, 165), (45, 133)]"
,4,"(0, 4, 5, 6)","[(34, 193), (55, 165), (60, 153), (45, 133)]"
,4,"(0, 4, 6, 7)","[(34, 193), (55, 165), (45, 133), (48, 63)]"
,4,"(0, 5, 6, 7)","[(34, 193), (60, 153), (45, 133), (48, 63)]"
