PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(101, 76)",2,"(0, 1)","[(101, 76), (27, 175)]"
"(27, 175)",2,"(0, 5)","[(101, 76), (125, 133)]"
"(74, 252)",2,"(0, 6)","[(101, 76), (190, 114)]"
"(115, 165)",2,"(0, 7)","[(101, 76), (228, 111)]"
"(126, 151)",2,"(1, 2)","[(27, 175), (74, 252)]"
"(125, 133)",2,"(2, 3)","[(74, 252), (115, 165)]"
"(190, 114)",2,"(2, 7)","[(74, 252), (228, 111)]"
"(228, 111)",2,"(6, 7)","[(190, 114), (228, 111)]"
,3,"(0, 1, 2)","[(101, 76), (27, 175), (74, 252)]"
,3,"(0, 1, 5)","[(101, 76), (27, 175), (125, 133)]"
,3,"(0, 5, 6)","[(101, 76), (125, 133), (190, 114)]"
,3,"(0, 6, 7)","[(101, 76), (190, 114), (228, 111)]"
,3,"(1, 2, 3)","[(27, 175), (74, 252), (115, 165)]"
,3,"(2, 3, 4)","[(74, 252), (115, 165), (126, 151)]"
,3,"(2, 3, 7)","[(74, 252), (115, 165), (228, 111)]"
,3,"(2, 6, 7)","[(74, 252), (190, 114), (228, 111)]"
,3,"(4, 6, 7)","[(126, 151), (190, 114), (228, 111)]"
,3,"(5, 6, 7)","[(125, 133), (190, 114), (228, 111)]"
,4,"(0, 1, 2, 3)","[(101, 76), (27, 175), (74, 252), (115, 165)]"
,4,"(0, 1, 2, 5)","[(101, 76), (27, 175), (74, 252), (125, 133)]"
,4,"(0, 1, 3, 5)","[(101, 76), (27, 175), (115, 165), (125, 133)]"
,4,"(0, 1, 4, 5)","[(101, 76), (27, 175), (126, 151), (125, 133)]"
,4,"(0, 1, 5, 6)","[(101, 76), (27, 175), (125, 133), (190, 114)]"
,4,"(0, 5, 6, 7)","[(101, 76), (125, 133), (190, 114), (228, 111)]"
