PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(2, 22)",2,"(0, 1)","[(2, 22), (238, 231)]"
"(238, 231)",2,"(0, 4)","[(2, 22), (52, 52)]"
"(233, 200)",2,"(0, 7)","[(2, 22), (240, 24)]"
"(222, 174)",2,"(1, 2)","[(238, 231), (233, 200)]"
"(52, 52)",2,"(1, 7)","[(238, 231), (240, 24)]"
"(184, 112)",2,"(6, 7)","[(224, 32), (240, 24)]"
"(224, 32)",3,"(0, 1, 2)","[(2, 22), (238, 231), (233, 200)]"
"(240, 24)",3,"(0, 1, 4)","[(2, 22), (238, 231), (52, 52)]"
,3,"(0, 4, 5)","[(2, 22), (52, 52), (184, 112)]"
,3,"(0, 4, 6)","[(2, 22), (52, 52), (224, 32)]"
,3,"(0, 4, 7)","[(2, 22), (52, 52), (240, 24)]"
,3,"(0, 6, 7)","[(2, 22), (224, 32), (240, 24)]"
,3,"(1, 2, 3)","[(238, 231), (233, 200), (222, 174)]"
,3,"(1, 2, 7)","[(238, 231), (233, 200), (240, 24)]"
,3,"(1, 6, 7)","[(238, 231), (224, 32), (240, 24)]"
,3,"(2, 6, 7)","[(233, 200), (224, 32), (240, 24)]"
,3,"(3, 6, 7)","[(222, 174), (224, 32), (240, 24)]"
,3,"(5, 6, 7)","[(184, 112), (224, 32), (240, 24)]"
,4,"(0, 1, 2, 3)","[(2, 22), (238, 231), (233, 200), (222, 174)]"
,4,"(0, 1, 2, 4)","[(2, 22), (238, 231), (233, 200), (52, 52)]"
,4,"(0, 1, 4, 5)","[(2, 22), (238, 231), (52, 52), (184, 112)]"
,4,"(0, 3, 4, 5)","[(2, 22), (222, 174), (52, 52), (184, 112)]"
,4,"(0, 4, 5, 6)","[(2, 22), (52, 52), (184, 112), (224, 32)]"
,4,"(0, 4, 6, 7)","[(2, 22), (52, 52), (224, 32), (240, 24)]"
,4,"(0, 5, 6, 7)","[(2, 22), (184, 112), (224, 32), (240, 24)]"
