PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(21, 42)",2,"(0, 1)","[(21, 42), (15, 53)]"
"(15, 53)",2,"(0, 7)","[(21, 42), (217, 58)]"
"(41, 164)",2,"(1, 2)","[(15, 53), (41, 164)]"
"(97, 213)",2,"(2, 3)","[(41, 164), (97, 213)]"
"(81, 157)",2,"(3, 5)","[(97, 213), (118, 155)]"
"(118, 155)",2,"(3, 7)","[(97, 213), (217, 58)]"
"(169, 71)",2,"(6, 7)","[(169, 71), (217, 58)]"
"(217, 58)",3,"(0, 1, 2)","[(21, 42), (15, 53), (41, 164)]"
,3,"(0, 1, 6)","[(21, 42), (15, 53), (169, 71)]"
,3,"(0, 1, 7)","[(21, 42), (15, 53), (217, 58)]"
,3,"(0, 6, 7)","[(21, 42), (169, 71), (217, 58)]"
,3,"(1, 2, 3)","[(15, 53), (41, 164), (97, 213)]"
,3,"(2, 3, 4)","[(41, 164), (97, 213), (81, 157)]"
,3,"(2, 3, 5)","[(41, 164), (97, 213), (118, 155)]"
,3,"(3, 4, 5)","[(97, 213), (81, 157), (118, 155)]"
,3,"(3, 5, 7)","[(97, 213), (118, 155), (217, 58)]"
,3,"(3, 6, 7)","[(97, 213), (169, 71), (217, 58)]"
,3,"(5, 6, 7)","[(118, 155), (169, 71), (217, 58)]"
,4,"(0, 1, 2, 3)","[(21, 42), (15, 53), (41, 164), (97, 213)]"
,4,"(0, 1, 2, 4)","[(21, 42), (15, 53), (41, 164), (81, 157)]"
,4,"(0, 1, 2, 6)","[(21, 42), (15, 53), (41, 164), (169, 71)]"
,4,"(0, 1, 6, 7)","[(21, 42), (15, 53), (169, 71), (217, 58)]"
,4,"(0, 5, 6, 7)","[(21, 42), (118, 155), (169, 71), (217, 58)]"
