PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(109, 9)",2,"(0, 1)","[(109, 9), (15, 172)]"
"(15, 172)",2,"(0, 6)","[(109, 9), (171, 105)]"
"(33, 246)",2,"(0, 7)","[(109, 9), (223, 158)]"
"(67, 175)",2,"(1, 2)","[(15, 172), (33, 246)]"
"(102, 156)",2,"(2, 3)","[(33, 246), (67, 175)]"
"(108, 161)",2,"(2, 7)","[(33, 246), (223, 158)]"
"(171, 105)",2,"(6, 7)","[(171, 105), (223, 158)]"
"(223, 158)",3,"(0, 1, 2)","[(109, 9), (15, 172), (33, 246)]"
,3,"(0, 1, 3)","[(109, 9), (15, 172), (67, 175)]"
,3,"(0, 1, 6)","[(109, 9), (15, 172), (171, 105)]"
,3,"(0, 4, 6)","[(109, 9), (102, 156), (171, 105)]"
,3,"(0, 6, 7)","[(109, 9), (171, 105), (223, 158)]"
,3,"(1, 2, 3)","[(15, 172), (33, 246), (67, 175)]"
,3,"(2, 3, 7)","[(33, 246), (67, 175), (223, 158)]"
,3,"(2, 5, 7)","[(33, 246), (108, 161), (223, 158)]"
,3,"(2, 6, 7)","[(33, 246), (171, 105), (223, 158)]"
,3,"(5, 6, 7)","[(108, 161), (171, 105), (223, 158)]"
,4,"(0, 1, 2, 3)","[(109, 9), (15, 172), (33, 246), (67, 175)]"
,4,"(0, 1, 3, 4)","[(109, 9), (15, 172), (67, 175), (102, 156)]"
,4,"(0, 1, 3, 6)","[(109, 9), (15, 172), (67, 175), (171, 105)]"
,4,"(0, 1, 4, 6)","[(109, 9), (15, 172), (102, 156), (171, 105)]"
,4,"(0, 4, 5, 6)","[(109, 9), (102, 156), (108, 161), (171, 105)]"
,4,"(0, 4, 6, 7)","[(109, 9), (102, 156), (171, 105), (223, 158)]"
,4,"(0, 5, 6, 7)","[(109, 9), (108, 161), (171, 105), (223, 158)]"
