PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(183, 207)",2,"(0, 1)","[(183, 207), (226, 49)]"
"(226, 49)",2,"(0, 3)","[(183, 207), (140, 169)]"
"(99, 108)",2,"(0, 7)","[(183, 207), (76, 174)]"
"(140, 169)",2,"(1, 2)","[(226, 49), (99, 108)]"
"(29, 91)",2,"(1, 4)","[(226, 49), (29, 91)]"
"(98, 146)",2,"(2, 4)","[(99, 108), (29, 91)]"
"(85, 159)",2,"(4, 7)","[(29, 91), (76, 174)]"
"(76, 174)",2,"(6, 7)","[(85, 159), (76, 174)]"
,3,"(0, 1, 2)","[(183, 207), (226, 49), (99, 108)]"
,3,"(0, 1, 3)","[(183, 207), (226, 49), (140, 169)]"
,3,"(0, 3, 7)","[(183, 207), (140, 169), (76, 174)]"
,3,"(0, 6, 7)","[(183, 207), (85, 159), (76, 174)]"
,3,"(1, 2, 3)","[(226, 49), (99, 108), (140, 169)]"
,3,"(1, 2, 4)","[(226, 49), (99, 108), (29, 91)]"
,3,"(2, 4, 5)","[(99, 108), (29, 91), (98, 146)]"
,3,"(2, 4, 6)","[(99, 108), (29, 91), (85, 159)]"
,3,"(2, 4, 7)","[(99, 108), (29, 91), (76, 174)]"
,3,"(4, 6, 7)","[(29, 91), (85, 159), (76, 174)]"
,3,"(5, 6, 7)","[(98, 146), (85, 159), (76, 174)]"
,4,"(0, 1, 2, 3)","[(183, 207), (226, 49), (99, 108), (140, 169)]"
,4,"(0, 1, 3, 5)","[(183, 207), (226, 49), (140, 169), (98, 146)]"
,4,"(0, 1, 3, 7)","[(183, 207), (226, 49), (140, 169), (76, 174)]"
,4,"(0, 3, 6, 7)","[(183, 207), (140, 169), (85, 159), (76, 174)]"
,4,"(0, 5, 6, 7)","[(183, 207), (98, 146), (85, 159), (76, 174)]"
