PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(247, 34)",2,"(0, 1)","[(247, 34), (8, 43)]"
"(8, 43)",2,"(0, 6)","[(247, 34), (228, 124)]"
"(136, 123)",2,"(0, 7)","[(247, 34), (224, 222)]"
"(159, 133)",2,"(1, 2)","[(8, 43), (136, 123)]"
"(194, 126)",2,"(1, 7)","[(8, 43), (224, 222)]"
"(200, 120)",2,"(2, 7)","[(136, 123), (224, 222)]"
"(228, 124)",2,"(3, 7)","[(159, 133), (224, 222)]"
"(224, 222)",2,"(6, 7)","[(228, 124), (224, 222)]"
,3,"(0, 1, 2)","[(247, 34), (8, 43), (136, 123)]"
,3,"(0, 1, 5)","[(247, 34), (8, 43), (200, 120)]"
,3,"(0, 1, 6)","[(247, 34), (8, 43), (228, 124)]"
,3,"(0, 5, 6)","[(247, 34), (200, 120), (228, 124)]"
,3,"(0, 6, 7)","[(247, 34), (228, 124), (224, 222)]"
,3,"(1, 2, 3)","[(8, 43), (136, 123), (159, 133)]"
,3,"(1, 2, 7)","[(8, 43), (136, 123), (224, 222)]"
,3,"(2, 3, 7)","[(136, 123), (159, 133), (224, 222)]"
,3,"(3, 4, 7)","[(159, 133), (194, 126), (224, 222)]"
,3,"(3, 6, 7)","[(159, 133), (228, 124), (224, 222)]"
,3,"(4, 6, 7)","[(194, 126), (228, 124), (224, 222)]"
,3,"(5, 6, 7)","[(200, 120), (228, 124), (224, 222)]"
,4,"(0, 1, 2, 3)","[(247, 34), (8, 43), (136, 123), (159, 133)]"
,4,"(0, 1, 2, 5)","[(247, 34), (8, 43), (136, 123), (200, 120)]"
,4,"(0, 1, 5, 6)","[(247, 34), (8, 43), (200, 120), (228, 124)]"
,4,"(0, 4, 5, 6)","[(247, 34), (194, 126), (200, 120), (228, 124)]"
,4,"(0, 5, 6, 7)","[(247, 34), (200, 120), (228, 124), (224, 222)]"
