PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(73, 56)",2,"(0, 1)","[(73, 56), (7, 45)]"
"(7, 45)",2,"(0, 7)","[(73, 56), (249, 111)]"
"(224, 195)",2,"(1, 2)","[(7, 45), (224, 195)]"
"(223, 180)",2,"(2, 3)","[(224, 195), (223, 180)]"
"(235, 170)",2,"(2, 4)","[(224, 195), (235, 170)]"
"(230, 153)",2,"(4, 7)","[(235, 170), (249, 111)]"
"(129, 83)",2,"(5, 7)","[(230, 153), (249, 111)]"
"(249, 111)",2,"(6, 7)","[(129, 83), (249, 111)]"
,3,"(0, 1, 2)","[(73, 56), (7, 45), (224, 195)]"
,3,"(0, 1, 6)","[(73, 56), (7, 45), (129, 83)]"
,3,"(0, 1, 7)","[(73, 56), (7, 45), (249, 111)]"
,3,"(0, 6, 7)","[(73, 56), (129, 83), (249, 111)]"
,3,"(1, 2, 3)","[(7, 45), (224, 195), (223, 180)]"
,3,"(2, 3, 4)","[(224, 195), (223, 180), (235, 170)]"
,3,"(2, 4, 7)","[(224, 195), (235, 170), (249, 111)]"
,3,"(4, 5, 7)","[(235, 170), (230, 153), (249, 111)]"
,3,"(5, 6, 7)","[(230, 153), (129, 83), (249, 111)]"
,4,"(0, 1, 2, 3)","[(73, 56), (7, 45), (224, 195), (223, 180)]"
,4,"(0, 1, 2, 6)","[(73, 56), (7, 45), (224, 195), (129, 83)]"
,4,"(0, 1, 3, 6)","[(73, 56), (7, 45), (223, 180), (129, 83)]"
,4,"(0, 1, 5, 6)","[(73, 56), (7, 45), (230, 153), (129, 83)]"
,4,"(0, 1, 6, 7)","[(73, 56), (7, 45), (129, 83), (249, 111)]"
,4,"(0, 5, 6, 7)","[(73, 56), (230, 153), (129, 83), (249, 111)]"
