PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(197, 34)",2,"(0, 1)","[(197, 34), (46, 126)]"
"(46, 126)",2,"(0, 6)","[(197, 34), (212, 137)]"
"(25, 173)",2,"(0, 7)","[(197, 34), (230, 150)]"
"(81, 222)",2,"(1, 2)","[(46, 126), (25, 173)]"
"(122, 166)",2,"(2, 3)","[(25, 173), (81, 222)]"
"(182, 152)",2,"(3, 4)","[(81, 222), (122, 166)]"
"(212, 137)",2,"(3, 7)","[(81, 222), (230, 150)]"
"(230, 150)",2,"(6, 7)","[(212, 137), (230, 150)]"
,3,"(0, 1, 2)","[(197, 34), (46, 126), (25, 173)]"
,3,"(0, 1, 6)","[(197, 34), (46, 126), (212, 137)]"
,3,"(0, 6, 7)","[(197, 34), (212, 137), (230, 150)]"
,3,"(1, 2, 3)","[(46, 126), (25, 173), (81, 222)]"
,3,"(2, 3, 4)","[(25, 173), (81, 222), (122, 166)]"
,3,"(3, 4, 7)","[(81, 222), (122, 166), (230, 150)]"
,3,"(3, 5, 7)","[(81, 222), (182, 152), (230, 150)]"
,3,"(3, 6, 7)","[(81, 222), (212, 137), (230, 150)]"
,3,"(5, 6, 7)","[(182, 152), (212, 137), (230, 150)]"
,4,"(0, 1, 2, 3)","[(197, 34), (46, 126), (25, 173), (81, 222)]"
,4,"(0, 1, 2, 4)","[(197, 34), (46, 126), (25, 173), (122, 166)]"
,4,"(0, 1, 2, 6)","[(197, 34), (46, 126), (25, 173), (212, 137)]"
,4,"(0, 1, 5, 6)","[(197, 34), (46, 126), (182, 152), (212, 137)]"
,4,"(0, 1, 6, 7)","[(197, 34), (46, 126), (212, 137), (230, 150)]"
,4,"(0, 5, 6, 7)","[(197, 34), (182, 152), (212, 137), (230, 150)]"
