PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(36, 117)",2,"(0, 1)","[(36, 117), (111, 198)]"
"(111, 198)",2,"(0, 5)","[(36, 117), (110, 130)]"
"(172, 232)",2,"(0, 7)","[(36, 117), (219, 44)]"
"(156, 201)",2,"(1, 2)","[(111, 198), (172, 232)]"
"(140, 184)",2,"(2, 3)","[(172, 232), (156, 201)]"
"(110, 130)",2,"(2, 7)","[(172, 232), (219, 44)]"
"(163, 100)",2,"(6, 7)","[(163, 100), (219, 44)]"
"(219, 44)",3,"(0, 1, 2)","[(36, 117), (111, 198), (172, 232)]"
,3,"(0, 1, 4)","[(36, 117), (111, 198), (140, 184)]"
,3,"(0, 1, 5)","[(36, 117), (111, 198), (110, 130)]"
,3,"(0, 5, 6)","[(36, 117), (110, 130), (163, 100)]"
,3,"(0, 5, 7)","[(36, 117), (110, 130), (219, 44)]"
,3,"(0, 6, 7)","[(36, 117), (163, 100), (219, 44)]"
,3,"(1, 2, 3)","[(111, 198), (172, 232), (156, 201)]"
,3,"(2, 3, 4)","[(172, 232), (156, 201), (140, 184)]"
,3,"(2, 3, 7)","[(172, 232), (156, 201), (219, 44)]"
,3,"(2, 6, 7)","[(172, 232), (163, 100), (219, 44)]"
,3,"(3, 6, 7)","[(156, 201), (163, 100), (219, 44)]"
,3,"(5, 6, 7)","[(110, 130), (163, 100), (219, 44)]"
,4,"(0, 1, 2, 3)","[(36, 117), (111, 198), (172, 232), (156, 201)]"
,4,"(0, 1, 2, 4)","[(36, 117), (111, 198), (172, 232), (140, 184)]"
,4,"(0, 1, 4, 5)","[(36, 117), (111, 198), (140, 184), (110, 130)]"
,4,"(0, 1, 5, 6)","[(36, 117), (111, 198), (110, 130), (163, 100)]"
,4,"(0, 5, 6, 7)","[(36, 117), (110, 130), (163, 100), (219, 44)]"
