PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(232, 108)",2,"(0, 1)","[(232, 108), (23, 100)]"
"(23, 100)",2,"(0, 3)","[(232, 108), (153, 112)]"
"(87, 109)",2,"(0, 6)","[(232, 108), (149, 143)]"
"(153, 112)",2,"(0, 7)","[(232, 108), (140, 153)]"
"(95, 121)",2,"(1, 2)","[(23, 100), (87, 109)]"
"(93, 128)",2,"(1, 5)","[(23, 100), (93, 128)]"
"(149, 143)",2,"(1, 7)","[(23, 100), (140, 153)]"
"(140, 153)",2,"(5, 7)","[(93, 128), (140, 153)]"
,2,"(6, 7)","[(149, 143), (140, 153)]"
,3,"(0, 1, 2)","[(232, 108), (23, 100), (87, 109)]"
,3,"(0, 1, 3)","[(232, 108), (23, 100), (153, 112)]"
,3,"(0, 2, 3)","[(232, 108), (87, 109), (153, 112)]"
,3,"(0, 3, 6)","[(232, 108), (153, 112), (149, 143)]"
,3,"(0, 6, 7)","[(232, 108), (149, 143), (140, 153)]"
,3,"(1, 2, 3)","[(23, 100), (87, 109), (153, 112)]"
,3,"(1, 2, 4)","[(23, 100), (87, 109), (95, 121)]"
,3,"(1, 2, 5)","[(23, 100), (87, 109), (93, 128)]"
,3,"(1, 4, 5)","[(23, 100), (95, 121), (93, 128)]"
,3,"(1, 5, 7)","[(23, 100), (93, 128), (140, 153)]"
,3,"(5, 6, 7)","[(93, 128), (149, 143), (140, 153)]"
,4,"(0, 1, 2, 3)","[(232, 108), (23, 100), (87, 109), (153, 112)]"
,4,"(0, 2, 3, 4)","[(232, 108), (87, 109), (153, 112), (95, 121)]"
,4,"(0, 2, 3, 6)","[(232, 108), (87, 109), (153, 112), (149, 143)]"
,4,"(0, 3, 6, 7)","[(232, 108), (153, 112), (149, 143), (140, 153)]"
,4,"(0, 5, 6, 7)","[(232, 108), (93, 128), (149, 143), (140, 153)]"
